id,cem011_prgrm,cem301_attendees_total,month,year,cem009_country
,VHG,28,2,2014,1
,VHG,25,2,2014,1
,VHG,60,2,2014,1
,VHG,61,2,2014,1
,VHG,33,2,2014,1
,VHG,13,2,2014,1
,VHG,40,2,2014,1
,VHG,21,2,2014,1
,VHG,22,2,2014,1
,VHG,38,2,2014,1
,VHG,23,2,2014,1
,VHG,16,2,2014,1
,VHG,42,2,2014,1
,VHG,71,2,2014,1
,VHG,29,2,2014,1
,VHG,18,2,2014,1
,VHG,15,2,2014,1
,VHG,18,2,2014,1
,VHG,14,2,2014,1
,VHG,24,2,2014,1
,VHG,36,2,2014,1
,VHG,18,2,2014,1
,VHG,21,2,2014,1
,VHG,20,2,2014,1
,VHG,14,2,2014,1
,VHG,14,2,2014,1
,VHG,21,2,2014,1
,VHG,17,2,2014,1
,VHG,32,2,2014,1
,VHG,30,2,2014,1
,VHG,30,2,2014,1
,VHG,25,2,2014,1
,VHG,394,2,2014,1
,VHG,18,2,2014,1
,VHG,23,2,2014,1
,VHG,34,2,2014,1
,VHG,28,2,2014,1
,VHG,49,2,2014,1
,VHG,33,2,2014,1
,VHG,45,2,2014,1
,VHG,28,2,2014,1
,VHG,15,2,2014,1
,VHG,21,2,2014,1
,VHG,38,2,2014,1
,VHG,32,2,2014,1
,VHG,25,2,2014,1
,VHG,30,2,2014,1
,VHG,44,2,2014,1
,VHG,98,2,2014,1
,VHG,36,2,2014,1
,VHG,32,2,2014,1
,VHG,28,2,2014,1
,VHG,40,2,2014,1
,VHG,70,2,2014,1
,VHG,74,2,2014,1
,VHG,23,2,2014,1
,VHG,12,2,2014,1
,VHG,57,2,2014,1
,VHG,25,2,2014,1
,VHG,26,2,2014,1
,VHG,29,2,2014,1
,VHG,22,2,2014,1
,VHG,36,3,2014,1
,VHG,12,2,2014,1
,VHG,33,2,2014,1
,VHG,37,2,2014,1
,VHG,12,2,2014,1
,VHG,18,2,2014,1
,VHG,17,2,2014,1
,VHG,23,3,2014,1
,VHG,17,2,2014,1
,VHG,25,2,2014,1
,VHG,18,3,2014,1
,VHG,14,2,2014,1
,VHG,24,2,2014,1
,VHG,13,2,2014,1
,VHG,30,2,2014,1
,VHG,30,2,2014,1
,VHG,36,2,2014,1
,VHG,20,2,2014,1
,VHG,42,2,2014,1
,VHG,27,3,2014,1
,VHG,54,3,2014,1
,VHG,15,2,2014,1
,VHG,53,2,2014,1
,VHG,22,2,2014,1
,VHG,23,2,2014,1
,VHG,13,3,2014,1
,VHG,13,3,2014,1
,VHG,16,3,2014,1
,VHG,20,4,2014,1
,VHG,13,3,2014,1
,VHG,21,3,2014,1
,VHG,19,3,2014,1
,VHG,21,3,2014,1
,VHG,11,3,2014,1
,VHG,15,3,2014,1
,VHG,24,3,2014,1
,VHG,28,3,2014,1
,VHG,15,3,2014,1
,VHG,15,3,2014,1
,VHG,20,3,2014,1
,VHG,13,3,2014,1
,VHG,18,3,2014,1
,VHG,15,3,2014,1
,VHG,16,4,2014,1
,VHG,23,3,2014,1
,VHG,19,3,2014,1
,VHG,19,3,2014,1
,VHG,24,3,2014,1
,VHG,13,4,2014,1
,VHG,11,3,2014,1
,VHG,14,3,2014,1
,VHG,26,3,2014,1
,VHG,22,3,2014,1
,VHG,18,4,2014,1
,VHG,16,4,2014,1
,VHG,16,3,2014,1
,VHG,23,4,2014,1
,VHG,22,4,2014,1
,VHG,28,3,2014,1
,VHG,18,3,2014,1
,VHG,18,4,2014,1
,VHG,9,3,2014,1
,VHG,13,4,2014,1
,VHG,13,4,2014,1
,LGR,23,3,2014,1
,LGR,20,3,2014,1
,LGR,20,4,2014,1
,LGR,17,3,2014,1
,LGR,22,3,2014,1
,LGR,29,3,2014,1
,LGR,22,3,2014,1
,LGR,20,3,2014,1
,LGR,22,3,2014,1
,LGR,15,3,2014,1
,LGR,30,3,2014,1
,LGR,43,3,2014,1
,LGR,19,3,2014,1
,LGR,17,3,2014,1
,LGR,20,3,2014,1
,LGR,27,3,2014,1
,LGR,24,3,2014,1
,LGR,23,3,2014,1
,LGR,20,3,2014,1
,LGR,46,3,2014,1
,LGR,17,3,2014,1
,LGR,51,3,2014,1
,LGR,20,3,2014,1
,LGR,13,3,2014,1
,LGR,43,3,2014,1
,LGR,13,3,2014,1
,LGR,10,3,2014,1
,LGR,32,3,2014,1
,LGR,13,3,2014,1
,LGR,19,3,2014,1
,LGR,21,3,2014,1
,LGR,19,3,2014,1
,LGR,24,3,2014,1
,LGR,37,3,2014,1
,LGR,20,3,2014,1
,LGR,20,3,2014,1
,LGR,20,3,2014,1
,LGR,23,3,2014,1
,LGR,13,3,2014,1
,LGR,20,3,2014,1
,LGR,16,3,2014,1
,LGR,17,3,2014,1
,LGR,18,3,2014,1
,LGR,53,3,2014,1
,LGR,50,3,2014,1
,LGR,20,2,2014,1
,LGR,26,2,2014,1
,LGR,35,2,2014,1
,LGR,42,2,2014,1
,LGR,29,2,2014,1
,LGR,17,2,2014,1
,LGR,30,2,2014,1
,LGR,17,2,2014,1
,LGR,35,2,2014,1
,LGR,21,3,2014,1
,LGR,42,3,2014,1
,LGR,61,2,2014,1
,LGR,32,3,2014,1
,LGR,24,3,2014,1
,LGR,41,3,2014,1
,LGR,34,3,2014,1
,LGR,42,3,2014,1
,LGR,37,3,2014,1
,LGR,29,3,2014,1
,LGR,31,3,2014,1
,LGR,24,3,2014,1
,LGR,12,3,2014,1
,LGR,32,3,2014,1
,LGR,21,3,2014,1
,LGR,23,3,2014,1
,LGR,31,3,2014,1
,LGR,27,3,2014,1
,LGR,30,3,2014,1
,LGR,21,3,2014,1
,LGR,28,3,2014,1
,LGR,35,3,2014,1
,LGR,26,3,2014,1
,LGR,18,3,2014,1
,LGR,18,2,2014,1
,LGR,36,2,2014,1
,LGR,32,2,2014,1
,LGR,23,2,2014,1
,LGR,16,3,2014,1
,LGR,17,3,2014,1
,LGR,37,2,2014,1
,LGR,21,3,2014,1
,LGR,50,3,2014,1
,LGR,15,3,2014,1
,LGR,15,3,2014,1
,LGR,25,2,2014,1
,LGR,18,2,2014,1
,LGR,42,2,2014,1
,LGR,30,3,2014,1
,LGR,38,3,2014,1
,LGR,32,3,2014,1
,LGR,25,2,2014,1
,LGR,25,2,2014,1
,LGR,28,2,2014,1
,LGR,32,2,2014,1
,LGR,40,3,2014,1
,LGR,12,3,2014,1
,LGR,50,3,2014,1
,LGR,15,3,2014,1
,LGR,15,3,2014,1
,LGR,11,3,2014,1
,LGR,22,3,2014,1
,LGR,17,3,2014,1
,LGR,13,3,2014,1
,LGR,11,3,2014,1
,LGR,25,3,2014,1
,LGR,26,3,2014,1
,LGR,21,3,2014,1
,LGR,24,3,2014,1
,LGR,21,3,2014,1
,LGR,25,3,2014,1
,LGR,10,3,2014,1
,LGR,22,3,2014,1
,LGR,37,2,2014,1
,LGR,25,2,2014,1
,LGR,11,2,2014,1
,LGR,12,2,2014,1
,LGR,15,2,2014,1
,LGR,23,3,2014,1
,LGR,17,2,2014,1
,LGR,16,2,2014,1
,LGR,13,3,2014,1
,LGR,38,3,2014,1
,LGR,24,3,2014,1
,LGR,13,3,2014,1
,LGR,16,3,2014,1
,LGR,20,3,2014,1
,LGR,49,3,2014,1
,LGR,15,3,2014,1
,LGR,27,3,2014,1
,LGR,24,3,2014,1
,LGR,18,3,2014,1
,LGR,17,3,2014,1
,LGR,18,3,2014,1
,LGR,13,3,2014,1
,LGR,16,3,2014,1
,LGR,12,3,2014,1
,LGR,26,3,2014,1
,LGR,13,3,2014,1
,LGR,15,3,2014,1
,LGR,12,3,2014,1
,LGR,17,3,2014,1
,LGR,15,3,2014,1
,LGR,24,3,2014,1
,LGR,26,3,2014,1
,LGR,10,3,2014,1
,LGR,26,3,2014,1
,LGR,21,3,2014,1
,LGR,37,3,2014,1
,LGR,13,3,2014,1
,LGR,16,3,2014,1
,LGR,32,3,2014,1
,LGR,23,3,2014,1
,LGR,32,3,2014,1
,LGR,13,3,2014,1
,LGR,26,3,2014,1
,LGR,17,3,2014,1
,LGR,15,3,2014,1
,LGR,15,3,2014,1
,LGR,18,3,2014,1
,LGR,23,3,2014,1
,LGR,22,3,2014,1
,LGR,21,3,2014,1
,LGR,18,3,2014,1
,LGR,15,3,2014,1
,LGR,14,3,2014,1
,LGR,16,3,2014,1
,LGR,20,3,2014,1
,LGR,27,3,2014,1
,LGR,20,3,2014,1
,LGR,18,3,2014,1
,LGR,17,3,2014,1
,LGR,13,3,2014,1
,LGR,12,3,2014,1
,LGR,15,3,2014,1
,LGR,10,3,2014,1
,LGR,13,3,2014,1
,LGR,18,3,2014,1
,LGR,21,3,2014,1
,LGR,16,3,2014,1
,LGR,31,3,2014,1
,LGR,14,3,2014,1
,LGR,15,3,2014,1
,LGR,16,3,2014,1
,LGR,16,3,2014,1
,LGR,17,3,2014,1
,LGR,14,3,2014,1
,LGR,18,3,2014,1
,LGR,24,3,2014,1
,LGR,13,3,2014,1
,LGR,12,3,2014,1
,LGR,26,3,2014,1
,LGR,17,3,2014,1
,LGR,20,3,2014,1
,LGR,20,3,2014,1
,LGR,21,3,2014,1
,LGR,21,3,2014,1
,LGR,20,3,2014,1
,LGR,25,3,2014,1
,LGR,16,3,2014,1
,LGR,11,3,2014,1
,LGR,18,3,2014,1
,LGR,17,3,2014,1
,LGR,17,3,2014,1
,LGR,20,3,2014,1
,LGR,13,3,2014,1
,LGR,13,3,2014,1
,LGR,19,3,2014,1
,LGR,23,3,2014,1
,LGR,18,3,2014,1
,LGR,15,3,2014,1
,LGR,20,3,2014,1
,LGR,34,3,2014,1
,LGR,44,3,2014,1
,LGR,22,3,2014,1
,LGR,16,3,2014,1
,LGR,13,3,2014,1
,LGR,38,3,2014,1
,LGR,42,3,2014,1
,LGR,60,3,2014,1
,LGR,28,3,2014,1
,LGR,29,3,2014,1
,LGR,14,3,2014,1
,LGR,15,3,2014,1
,LGR,33,3,2014,1
,LGR,54,3,2014,1
,LGR,24,3,2014,1
,LGR,30,3,2014,1
,LGR,20,3,2014,1
,LGR,103,3,2014,1
,LGR,21,3,2014,1
,LGR,23,3,2014,1
,LGR,12,3,2014,1
,LGR,28,3,2014,1
,LGR,20,3,2014,1
,LGR,21,3,2014,1
,LGR,16,3,2014,1
,LGR,13,3,2014,1
,LGR,38,3,2014,1
,LGR,18,3,2014,1
,LGR,24,3,2014,1
,LGR,21,3,2014,1
,LGR,97,3,2014,1
,LGR,23,3,2014,1
,LGR,26,3,2014,1
,LGR,22,3,2014,1
,LGR,18,12,2014,1
,LGR,20,3,2014,1
,LGR,21,3,2014,1
,LGR,27,3,2014,1
,LGR,14,3,2014,1
,LGR,19,3,2014,1
,LGR,23,3,2014,1
,LGR,20,3,2014,1
,LGR,24,3,2014,1
,LGR,13,11,2014,1
,LGR,14,3,2014,1
,LGR,38,3,2014,1
,LGR,11,3,2014,1
,LGR,34,3,2014,1
,LGR,15,3,2014,1
,LGR,18,3,2014,1
,LGR,27,3,2014,1
,LGR,35,3,2014,1
,LGR,22,3,2014,1
,LGR,21,2,2014,1
,LGR,57,3,2014,1
,LGR,34,3,2014,1
,LGR,12,3,2014,1
,LGR,16,3,2014,1
,LGR,22,3,2014,1
,LGR,20,3,2014,1
,LGR,12,3,2014,1
,LGR,25,3,2014,1
,LGR,20,3,2014,1
,LGR,11,7,2014,1
,LGR,17,3,2014,1
,LGR,30,3,2014,1
,LGR,21,3,2014,1
,LGR,21,3,2014,1
,LGR,25,3,2014,1
,LGR,40,3,2014,1
,LGR,17,3,2014,1
,LGR,21,3,2014,1
,LGR,30,3,2014,1
,LGR,15,3,2014,1
,LGR,16,3,2014,1
,LGR,14,3,2014,1
,LGR,13,3,2014,1
,LGR,11,3,2014,1
,LGR,24,3,2014,1
,LGR,24,3,2014,1
,LGR,16,3,2014,1
,LGR,17,3,2014,1
,LGR,15,3,2014,1
,LGR,33,2,2014,1
,LGR,50,3,2014,1
,LGR,22,2,2014,1
,LGR,18,2,2014,1
,LGR,23,3,2014,1
,LGR,23,3,2014,1
,LGR,35,2,2014,1
,LGR,23,2,2014,1
,LGR,26,2,2014,1
,LGR,30,2,2014,1
,LGR,33,2,2014,1
,LGR,53,2,2014,1
,LGR,19,3,2014,1
,LGR,29,3,2014,1
,LGR,19,3,2014,1
,LGR,26,3,2014,1
,LGR,15,2,2014,1
,LGR,12,2,2014,1
,LGR,34,2,2014,1
,LGR,20,2,2014,1
,LGR,23,3,2014,1
,LGR,33,3,2014,1
,LGR,51,2,2014,1
,LGR,57,2,2014,1
,LGR,35,2,2014,1
,LGR,35,2,2014,1
,LGR,23,2,2014,1
,LGR,51,2,2014,1
,LGR,48,2,2014,1
,LGR,16,3,2014,1
,LGR,17,3,2014,1
,LGR,18,3,2014,1
,LGR,33,2,2014,1
,LGR,23,3,2014,1
,LGR,15,3,2014,1
,LGR,32,3,2014,1
,LGR,16,3,2014,1
,LGR,17,3,2014,1
,LGR,26,3,2014,1
,LGR,22,2,2014,1
,LGR,27,2,2014,1
,LGR,21,2,2014,1
,LGR,25,3,2014,1
,LGR,12,3,2014,1
,LGR,16,2,2014,1
,LGR,24,2,2014,1
,LGR,17,2,2014,1
,LGR,23,2,2014,1
,LGR,16,2,2014,1
,LGR,16,2,2014,1
,LGR,15,3,2014,1
,LGR,25,2,2014,1
,LGR,47,2,2014,1
,LGR,23,2,2014,1
,LGR,15,2,2014,1
,LGR,13,2,2014,1
,LGR,22,2,2014,1
,LGR,23,2,2014,1
,LGR,18,3,2014,1
,LGR,11,3,2014,1
,LGR,23,5,2014,1
,LGR,18,5,2014,1
,LGR,15,5,2014,1
,LGR,28,5,2014,1
,LGR,16,5,2014,1
,LGR,15,5,2014,1
,LGR,13,5,2014,1
,LGR,40,5,2014,1
,LGR,13,5,2014,1
,LGR,16,5,2014,1
,LGR,21,5,2014,1
,LGR,18,5,2014,1
,LGR,35,5,2014,1
,LGR,22,5,2014,1
,LGR,20,5,2014,1
,LGR,16,5,2014,1
,LGR,16,5,2014,1
,LGR,14,5,2014,1
,LGR,15,5,2014,1
,LGR,11,5,2014,1
,LGR,14,5,2014,1
,LGR,12,5,2014,1
,LGR,14,5,2014,1
,LGR,18,5,2014,1
,LGR,28,5,2014,1
,LGR,14,5,2014,1
,LGR,10,5,2014,1
,LGR,19,5,2014,1
,LGR,14,5,2014,1
,LGR,23,5,2014,1
,LGR,21,5,2014,1
,LGR,31,5,2014,1
,LGR,22,5,2014,1
,LGR,26,5,2014,1
,LGR,25,6,2014,1
,LGR,22,5,2014,1
,LGR,20,5,2014,1
,LGR,10,5,2014,1
,LGR,24,5,2014,1
,LGR,24,5,2014,1
,LGR,25,5,2014,1
,LGR,16,5,2014,1
,LGR,17,5,2014,1
,LGR,18,5,2014,1
,LGR,31,5,2014,1
,LGR,16,5,2014,1
,LGR,12,5,2014,1
,LGR,24,5,2014,1
,LGR,14,5,2014,1
,LGR,30,5,2014,1
,LGR,26,5,2014,1
,LGR,13,5,2014,1
,LGR,20,5,2014,1
,LGR,17,5,2014,1
,LGR,16,5,2014,1
,LGR,17,5,2014,1
,LGR,17,5,2014,1
,LGR,12,5,2014,1
,LGR,20,5,2014,1
,LGR,15,5,2014,1
,LGR,19,5,2014,1
,LGR,26,5,2014,1
,LGR,22,5,2014,1
,LGR,17,5,2014,1
,LGR,12,5,2014,1
,LGR,13,5,2014,1
,LGR,23,5,2014,1
,LGR,19,5,2014,1
,LGR,26,5,2014,1
,LGR,12,5,2014,1
,LGR,18,5,2014,1
,LGR,13,5,2014,1
,LGR,20,5,2014,1
,LGR,15,5,2014,1
,LGR,19,5,2014,1
,LGR,15,5,2014,1
,LGR,13,5,2014,1
,LGR,19,4,2014,1
,LGR,11,5,2014,1
,LGR,11,5,2014,1
,LGR,34,4,2014,1
,LGR,18,4,2014,1
,LGR,25,4,2014,1
,LGR,20,4,2014,1
,LGR,34,4,2014,1
,LGR,12,4,2014,1
,LGR,27,4,2014,1
,LGR,22,4,2014,1
,LGR,12,4,2014,1
,LGR,17,4,2014,1
,LGR,23,4,2014,1
,LGR,22,4,2014,1
,LGR,21,4,2014,1
,LGR,20,4,2014,1
,LGR,29,4,2014,1
,LGR,30,4,2014,1
,LGR,28,4,2014,1
,LGR,21,4,2014,1
,LGR,17,4,2014,1
,LGR,24,4,2014,1
,LGR,14,4,2014,1
,LGR,17,4,2014,1
,LGR,15,4,2014,1
,LGR,21,4,2014,1
,LGR,23,4,2014,1
,LGR,23,4,2014,1
,LGR,19,4,2014,1
,LGR,21,4,2014,1
,LGR,12,4,2014,1
,LGR,15,4,2014,1
,LGR,16,4,2014,1
,LGR,15,4,2014,1
,LGR,15,4,2014,1
,LGR,13,4,2014,1
,LGR,14,4,2014,1
,LGR,10,4,2014,1
,LGR,14,4,2014,1
,LGR,16,4,2014,1
,LGR,14,4,2014,1
,LGR,11,4,2014,1
,LGR,19,4,2014,1
,LGR,31,4,2014,1
,LGR,18,4,2014,1
,LGR,18,4,2014,1
,LGR,12,4,2014,1
,LGR,29,4,2014,1
,LGR,19,4,2014,1
,LGR,24,4,2014,1
,LGR,53,4,2014,1
,LGR,23,4,2014,1
,LGR,23,4,2014,1
,LGR,17,4,2014,1
,LGR,14,4,2014,1
,LGR,23,4,2014,1
,LGR,20,4,2014,1
,LGR,23,4,2014,1
,LGR,16,4,2014,1
,LGR,21,4,2014,1
,LGR,17,4,2014,1
,LGR,31,5,2014,1
,LGR,13,5,2014,1
,LGR,10,4,2014,1
,LGR,32,4,2014,1
,LGR,34,4,2014,1
,LGR,11,4,2014,1
,LGR,30,4,2014,1
,LGR,18,4,2014,1
,LGR,19,4,2014,1
,LGR,12,4,2014,1
,LGR,20,4,2014,1
,LGR,17,5,2014,1
,LGR,14,4,2014,1
,LGR,11,4,2014,1
,LGR,20,6,2014,1
,LGR,19,4,2014,1
,LGR,12,4,2014,1
,LGR,15,4,2014,1
,LGR,23,5,2014,1
,LGR,16,5,2014,1
,LGR,24,5,2014,1
,LGR,10,5,2014,1
,LGR,19,5,2014,1
,LGR,16,5,2014,1
,LGR,16,5,2014,1
,LGR,18,5,2014,1
,LGR,10,5,2014,1
,LGR,24,5,2014,1
,LGR,16,5,2014,1
,LGR,15,5,2014,1
,LGR,12,5,2014,1
,LGR,12,5,2014,1
,LGR,10,5,2014,1
,LGR,14,5,2014,1
,LGR,39,5,2014,1
,LGR,10,5,2014,1
,LGR,16,5,2014,1
,LGR,20,5,2014,1
,LGR,14,5,2014,1
,LGR,10,5,2014,1
,LGR,18,5,2014,1
,LGR,15,5,2014,1
,LGR,14,4,2014,1
,LGR,12,5,2014,1
,LGR,14,5,2014,1
,LGR,24,5,2014,1
,LGR,20,5,2014,1
,LGR,16,5,2014,1
,LGR,17,5,2014,1
,LGR,33,4,2014,1
,LGR,25,4,2014,1
,LGR,30,4,2014,1
,LGR,30,4,2014,1
,LGR,20,4,2014,1
,LGR,18,4,2014,1
,LGR,52,4,2014,1
,LGR,51,4,2014,1
,LGR,32,4,2014,1
,LGR,36,4,2014,1
,LGR,11,4,2014,1
,LGR,13,4,2014,1
,LGR,18,4,2014,1
,LGR,28,5,2014,1
,LGR,35,4,2014,1
,LGR,29,4,2014,1
,LGR,56,4,2014,1
,LGR,19,4,2014,1
,LGR,24,4,2014,1
,LGR,13,4,2014,1
,LGR,49,4,2014,1
,LGR,27,4,2014,1
,LGR,48,4,2014,1
,LGR,31,4,2014,1
,LGR,22,4,2014,1
,LGR,53,4,2014,1
,LGR,21,4,2014,1
,LGR,32,4,2014,1
,LGR,29,4,2014,1
,LGR,28,4,2014,1
,LGR,22,4,2014,1
,LGR,29,4,2014,1
,LGR,51,4,2014,1
,LGR,24,4,2014,1
,LGR,21,5,2014,1
,LGR,65,4,2014,1
,LGR,10,5,2014,1
,LGR,37,4,2014,1
,LGR,51,4,2014,1
,LGR,17,4,2014,1
,LGR,21,4,2014,1
,LGR,17,4,2014,1
,LGR,39,4,2014,1
,LGR,22,4,2014,1
,LGR,18,4,2014,1
,LGR,26,4,2014,1
,LGR,35,4,2014,1
,LGR,18,4,2014,1
,LGR,15,4,2014,1
,LGR,15,5,2014,1
,LGR,13,5,2014,1
,LGR,50,4,2014,1
,LGR,26,4,2014,1
,LGR,16,4,2014,1
,LGR,14,4,2014,1
,LGR,25,4,2014,1
,LGR,30,4,2014,1
,LGR,53,4,2014,1
,LGR,15,5,2014,1
,LGR,19,5,2014,1
,LGR,14,4,2014,1
,LGR,14,4,2014,1
,LGR,21,4,2014,1
,LGR,13,4,2014,1
,LGR,22,4,2014,1
,LGR,11,4,2014,1
,LGR,17,4,2014,1
,LGR,34,5,2014,1
,LGR,26,4,2014,1
,LGR,56,5,2014,1
,LGR,29,4,2014,1
,LGR,24,5,2014,1
,LGR,28,5,2014,1
,LGR,20,5,2014,1
,LGR,22,5,2014,1
,LGR,16,5,2014,1
,LGR,44,5,2014,1
,LGR,16,5,2014,1
,LGR,18,5,2014,1
,LGR,40,5,2014,1
,LGR,20,5,2014,1
,LGR,15,5,2014,1
,LGR,29,5,2014,1
,LGR,15,5,2014,1
,LGR,14,5,2014,1
,LGR,45,5,2014,1
,LGR,25,5,2014,1
,LGR,61,5,2014,1
,LGR,13,5,2014,1
,LGR,18,5,2014,1
,LGR,26,5,2014,1
,LGR,22,5,2014,1
,LGR,26,5,2014,1
,LGR,12,4,2014,1
,LGR,32,4,2014,1
,LGR,18,4,2014,1
,LGR,15,5,2014,1
,LGR,28,4,2014,1
,LGR,15,5,2014,1
,LGR,30,5,2014,1
,LGR,17,5,2014,1
,LGR,26,5,2014,1
,LGR,26,5,2014,1
,LGR,43,5,2014,1
,LGR,30,5,2014,1
,LGR,31,5,2014,1
,LGR,24,5,2014,1
,LGR,20,5,2014,1
,LGR,20,5,2014,1
,LGR,16,5,2014,1
,LGR,12,5,2014,1
,LGR,11,5,2014,1
,LGR,17,5,2014,1
,LGR,15,5,2014,1
,LGR,16,4,2014,1
,LGR,27,4,2014,1
,LGR,20,4,2014,1
,LGR,13,4,2014,1
,LGR,13,4,2014,1
,LGR,20,4,2014,1
,LGR,22,5,2014,1
,LGR,13,4,2014,1
,LGR,15,5,2014,1
,LGR,31,4,2014,1
,LGR,18,4,2014,1
,LGR,24,4,2014,1
,LGR,13,4,2014,1
,LGR,11,5,2014,1
,LGR,18,5,2014,1
,LGR,11,5,2014,1
,LGR,19,5,2014,1
,LGR,16,5,2014,1
,LGR,14,5,2014,1
,LGR,13,5,2014,1
,LGR,18,5,2014,1
,LGR,16,5,2014,1
,LGR,37,5,2014,1
,LGR,12,5,2014,1
,LGR,17,5,2014,1
,LGR,12,5,2014,1
,LGR,11,5,2014,1
,LGR,11,5,2014,1
,LGR,23,5,2014,1
,LGR,17,5,2014,1
,LGR,18,5,2014,1
,LGR,23,5,2014,1
,LGR,15,5,2014,1
,LGR,14,5,2014,1
,LGR,10,5,2014,1
,LGR,17,5,2014,1
,LGR,14,5,2014,1
,LGR,24,5,2014,1
,LGR,19,5,2014,1
,LGR,22,5,2014,1
,LGR,15,5,2014,1
,LGR,30,5,2014,1
,LGR,21,5,2014,1
,LGR,13,5,2014,1
,LGR,17,5,2014,1
,LGR,16,5,2014,1
,LGR,12,5,2014,1
,LGR,16,5,2014,1
,LGR,14,5,2014,1
,LGR,36,5,2014,1
,LGR,12,5,2014,1
,LGR,12,5,2014,1
,LGR,9,5,2014,1
,LGR,16,5,2014,1
,LGR,12,5,2014,1
,LGR,12,5,2014,1
,LGR,11,5,2014,1
,LGR,11,5,2014,1
,LGR,17,5,2014,1
,LGR,32,5,2014,1
,LGR,12,5,2014,1
,LGR,19,5,2014,1
,LGR,21,5,2014,1
,LGR,23,5,2014,1
,LGR,12,5,2014,1
,LGR,12,5,2014,1
,LGR,17,5,2014,1
,LGR,17,5,2014,1
,LGR,16,5,2014,1
,LGR,11,5,2014,1
,LGR,15,5,2014,1
,LGR,19,5,2014,1
,LGR,8,5,2014,1
,LGR,13,6,2014,1
,LGR,17,5,2014,1
,LGR,12,5,2014,1
,LGR,11,5,2014,1
,LGR,15,5,2014,1
,LGR,13,5,2014,1
,LGR,19,5,2014,1
,LGR,20,5,2014,1
,LGR,11,5,2014,1
,LGR,19,5,2014,1
,LGR,18,5,2014,1
,LGR,45,4,2014,1
,LGR,20,4,2014,1
,LGR,15,4,2014,1
,LGR,24,4,2014,1
,LGR,18,4,2014,1
,LGR,21,4,2014,1
,LGR,18,4,2014,1
,LGR,16,5,2014,1
,LGR,21,4,2014,1
,LGR,23,4,2014,1
,LGR,39,4,2014,1
,LGR,17,4,2014,1
,LGR,26,4,2014,1
,LGR,19,5,2014,1
,LGR,22,4,2014,1
,LGR,33,4,2014,1
,LGR,18,4,2014,1
,LGR,16,4,2014,1
,LGR,14,4,2014,1
,LGR,13,4,2014,1
,LGR,38,4,2014,1
,LGR,28,4,2014,1
,LGR,12,4,2014,1
,LGR,15,4,2014,1
,LGR,31,4,2014,1
,LGR,20,5,2014,1
,LGR,32,4,2014,1
,LGR,16,4,2014,1
,LGR,23,4,2014,1
,LGR,17,4,2014,1
,LGR,22,4,2014,1
,LGR,22,4,2014,1
,LGR,12,4,2014,1
,LGR,18,4,2014,1
,LGR,19,4,2014,1
,LGR,19,5,2014,1
,LGR,22,4,2014,1
,LGR,26,4,2014,1
,LGR,21,4,2014,1
,LGR,19,4,2014,1
,LGR,20,4,2014,1
,LGR,15,5,2014,1
,LGR,41,4,2014,1
,LGR,24,4,2014,1
,LGR,20,4,2014,1
,LGR,21,4,2014,1
,LGR,21,4,2014,1
,LGR,36,4,2014,1
,LGR,25,4,2014,1
,LGR,30,4,2014,1
,LGR,25,4,2014,1
,LGR,21,4,2014,1
,LGR,15,4,2014,1
,LGR,16,4,2014,1
,LGR,13,5,2014,1
,LGR,20,4,2014,1
,LGR,22,4,2014,1
,LGR,33,4,2014,1
,LGR,17,4,2014,1
,LGR,20,4,2014,1
,LGR,23,4,2014,1
,LGR,17,4,2014,1
,LGR,21,4,2014,1
,LGR,19,4,2014,1
,LGR,41,4,2014,1
,LGR,21,5,2014,1
,LGR,35,4,2014,1
,LGR,17,5,2014,1
,LGR,12,5,2014,1
,LGR,27,5,2014,1
,LGR,14,5,2014,1
,LGR,15,5,2014,1
,LGR,35,5,2014,1
,LGR,18,5,2014,1
,LGR,13,5,2014,1
,LGR,16,5,2014,1
,LGR,14,4,2014,1
,LGR,19,4,2014,1
,LGR,18,4,2014,1
,LGR,18,4,2014,1
,LGR,15,4,2014,1
,LGR,17,4,2014,1
,LGR,11,4,2014,1
,LGR,12,4,2014,1
,LGR,16,5,2014,1
,LGR,12,6,2014,1
,LGR,16,5,2014,1
,LGR,15,5,2014,1
,LGR,18,5,2014,1
,LGR,17,4,2014,1
,LGR,21,4,2014,1
,LGR,23,5,2014,1
,LGR,19,5,2014,1
,LGR,12,4,2014,1
,LGR,43,4,2014,1
,LGR,19,4,2014,1
,LGR,20,4,2014,1
,LGR,14,4,2014,1
,LGR,15,4,2014,1
,LGR,11,4,2014,1
,LGR,16,5,2014,1
,LGR,11,5,2014,1
,LGR,15,4,2014,1
,LGR,21,4,2014,1
,LGR,17,4,2014,1
,LGR,23,4,2014,1
,LGR,38,4,2014,1
,LGR,33,4,2014,1
,LGR,12,5,2014,1
,LGR,26,5,2014,1
,LGR,19,4,2014,1
,LGR,32,4,2014,1
,LGR,13,4,2014,1
,LGR,23,4,2014,1
,LGR,29,4,2014,1
,LGR,24,4,2014,1
,LGR,57,4,2014,1
,LGR,24,4,2014,1
,LGR,25,4,2014,1
,LGR,54,4,2014,1
,LGR,11,4,2014,1
,LGR,28,4,2014,1
,LGR,40,4,2014,1
,LGR,23,4,2014,1
,LGR,22,4,2014,1
,LGR,13,4,2014,1
