id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,country
,Ugunja,10210639,8,549,18.3,0.4371585,2.185792,5,10,2014/02/10,2015/08/13,1
,Ugunja,10210640,6,266,8.866667,0.6766917,3.383459,4,8,2014/11/20,2015/08/13,1
,Ugunja,10210641,,,,,,3,4,2015/02/11,2015/08/12,1
,Ugunja,10210642,2,176,5.866667,0.3409091,1.704545,2,4,2015/02/18,2015/08/13,1
,Ugunja,10210643,14,689,22.96667,0.6095791,3.047895,10,21,2013/09/11,2015/08/12,1
,Ugunja,10210644,14,266,8.866667,1.578947,7.894736,5,16,2014/11/19,2015/08/12,1
,Ugunja,10210645,2,84,2.8,0.7142857,3.571429,5,6,2015/02/19,2015/08/31,1
,Ugunja,10210646,6,266,8.866667,0.6766917,3.383459,4,8,2014/11/20,2015/08/13,1
,Ugunja,10210648,5,452,15.06667,0.3318584,1.659292,6,8,2014/02/12,2015/08/25,1
,Ugunja,10210649,3,511,17.03333,0.1761252,0.8806262,3,5,2014/02/12,2015/07/08,1
,Ugunja,10210650,6,510,17,0.3529412,1.764706,4,8,2014/02/12,2015/07/07,1
,Ugunja,10210651,5,559,18.63333,0.2683363,1.341682,4,7,2014/02/12,2015/08/25,1
,Ugunja,10210652,,,,,,1,2,2014/05/12,2014/05/12,1
,Ugunja,10210654,9,559,18.63333,0.4830054,2.415027,6,11,2014/02/12,2015/08/25,1
,Ugunja,10210655,8,468,15.6,0.5128205,2.564102,5,10,2014/05/14,2015/08/25,1
,Ugunja,10210656,5,468,15.6,0.3205128,1.602564,4,7,2014/05/14,2015/08/25,1
,Ugunja,10210657,7,559,18.63333,0.3756709,1.878354,5,9,2014/02/12,2015/08/25,1
,Ugunja,10210658,5,468,15.6,0.3205128,1.602564,4,7,2014/05/14,2015/08/25,1
,Ugunja,10210659,9,472,15.73333,0.5720339,2.860169,6,11,2014/05/10,2015/08/25,1
,Ugunja,10210660,7,400,13.33333,0.525,2.625,6,9,2014/02/12,2015/08/25,1
,Ugunja,10210661,,,,,,5,2,2014/06/11,2015/08/05,1
,Ugunja,10210662,,,,,,5,2,2014/09/16,2015/08/06,1
,Ugunja,10210663,3,187,6.233333,0.4812834,2.406417,7,4,2014/06/11,2015/08/05,1
,Ugunja,10210664,3,182,6.066667,0.4945055,2.472528,6,4,2014/06/14,2015/08/04,1
,Ugunja,10210665,2,233,7.766667,0.2575107,1.287554,6,3,2014/04/26,2015/08/05,1
,Ugunja,10210666,2,184,6.133333,0.326087,1.630435,6,3,2014/06/14,2015/08/04,1
,Ugunja,10210669,,,,,,3,0,2015/04/25,2015/08/04,1
,Ugunja,10210670,3.5,233,7.766667,0.4506438,2.253219,7,6,2014/04/26,2015/08/05,1
,Ugunja,10210671,,,,,,4,0,2015/02/25,2015/08/06,1
,Ugunja,10210672,1.5,201,6.7,0.2238806,1.119403,6,4,2014/05/29,2015/08/06,1
,Ugunja,10210673,,,,,,4,0,2015/04/28,2015/10/01,1
,Ugunja,10210674,,,,,,5,1,2014/06/14,2015/08/04,1
,Ugunja,10210675,7,233,7.766667,0.9012876,4.506438,9,7,2014/04/26,2015/08/05,1
,Ugunja,10210676,,,,,,4,0,2015/03/02,2015/08/04,1
,Ugunja,10210677,7.5,312,10.4,0.7211539,3.605769,9,9,2014/02/06,2015/08/05,1
,Ugunja,10210678,5,231,7.7,0.6493506,3.246753,8,6,2014/04/26,2015/08/06,1
,Ugunja,10210679,4,233,7.766667,0.5150214,2.575107,6,5,2014/04/26,2015/08/05,1
,Ugunja,10210681,3,33,1.1,2.727273,13.63636,8,4,2014/06/14,2015/08/04,1
,Ugunja,10210682,1,187,6.233333,0.1604278,0.802139,5,4,2014/06/12,2015/08/03,1
,Ugunja,10210683,,,,,,5,2,2014/06/12,2015/08/06,1
,Ugunja,10210684,,,,,,5,1,2014/12/15,2015/08/05,1
,Ugunja,10210685,1,105,3.5,0.2857143,1.428571,6,3,2014/02/27,2015/08/03,1
,Ugunja,10210686,2.5,182,6.066667,0.4120879,2.06044,6,3,2014/06/14,2015/08/04,1
,Ugunja,10210687,6,304,10.13333,0.5921053,2.960526,9,8,2014/02/15,2015/08/03,1
,Ugunja,10210688,1.5,91,3.033333,0.4945055,2.472528,6,2,2014/09/16,2015/08/03,1
,Ugunja,10210689,5.5,289,9.633333,0.5709342,2.854671,8,7,2014/02/27,2015/08/03,1
,Ugunja,10210690,,,,,,6,1,2014/06/11,2015/10/01,1
,Ugunja,10210691,,,,,,5,3,2014/06/11,2015/08/06,1
,Ugunja,10210692,,,,,,5,2,2014/06/14,2015/08/04,1
,Ugunja,10210693,,,,,,5,2,2014/06/11,2015/08/05,1
,Ugunja,10210694,,,,,,4,1,2014/06/11,2015/08/05,1
,Ugunja,10210695,,,,,,5,2,2014/06/12,2015/08/03,1
,Ugunja,10210696,4.5,185,6.166667,0.7297298,3.648649,6,8,2014/02/06,2015/08/05,1
,Ugunja,10210697,6,205,6.833333,0.8780488,4.390244,4,8,2015/02/16,2015/09/09,1
,Ugunja,10210699,1.5,381,12.7,0.1181102,0.5905512,3,4,2014/01/10,2015/06/10,1
,Ugunja,10210700,,,,,,2,2,2015/01/26,2015/06/29,1
,Ugunja,10210701,2,214,7.133333,0.2803738,1.401869,2,4,2015/02/05,2015/09/07,1
,Ugunja,10210702,,,,,,1,2,2015/01/26,2015/01/26,1
,Ugunja,10210703,8,560,18.66667,0.4285714,2.142857,4,10,2014/01/09,2015/07/23,1
,Ugunja,10210704,,,,,,1,2,2015/01/26,2015/01/26,1
,Ugunja,10210705,,,,,,1,2,2015/06/10,2015/06/10,1
,Ugunja,10210706,2,352,11.73333,0.1704545,0.8522727,3,4,2014/02/08,2015/06/08,1
,Ugunja,10210707,,,,,,2,0,2015/01/20,2015/03/13,1
,Ugunja,10210708,,,,,,1,2,2015/04/28,2015/04/28,1
,Ugunja,10210709,4,474,15.8,0.2531646,1.265823,3,6,2014/03/20,2015/07/07,1
,Ugunja,10210710,8,544,18.13333,0.4411765,2.205882,4,10,2014/01/09,2015/07/07,1
,Ugunja,10210711,4,474,15.8,0.2531646,1.265823,3,6,2014/03/20,2015/07/07,1
,Ugunja,10210713,,,,,,1,0,2015/01/26,2015/01/26,1
,Ugunja,10210714,4,304,10.13333,0.3947369,1.973684,7,6,2014/03/17,2015/08/06,1
,Ugunja,10210715,10,507,16.9,0.591716,2.95858,6,11,2014/03/17,2015/08/06,1
,Ugunja,10210717,6,457,15.23333,0.3938731,1.969365,5,6,2014/03/16,2015/06/16,1
,Ugunja,10210718,11,406,13.53333,0.8128079,4.064039,9,14,2014/01/30,2015/08/04,1
,Ugunja,10210719,2,112,3.733333,0.5357143,2.678571,2,4,2015/04/15,2015/08/05,1
,Ugunja,10210720,7,466,15.53333,0.4506438,2.253219,6,9,2014/03/07,2015/06/16,1
,Ugunja,10210721,6,469,15.63333,0.3837953,1.918977,6,9,2014/02/05,2015/08/05,1
,Ugunja,10210722,15,507,16.9,0.887574,4.43787,9,16,2014/03/16,2015/08/05,1
,Ugunja,10210723,9,507,16.9,0.5325444,2.662722,6,12,2014/03/12,2015/08/05,1
,Ugunja,10210724,8,539,17.96667,0.445269,2.226345,6,10,2014/02/13,2015/08/06,1
,Ugunja,10210725,7,507,16.9,0.4142012,2.071006,5,8,2014/03/17,2015/08/06,1
,Ugunja,10210726,3,336,11.2,0.2678571,1.339286,4,3,2014/05/14,2015/06/17,1
,Ugunja,10210728,5,190,6.333333,0.7894737,3.947368,4,6,2015/01/28,2015/08/06,1
,Ugunja,10210729,,,,,,2,2,2014/03/17,2015/08/10,1
,Ugunja,10210730,8,450,15,0.5333334,2.666667,5,8,2014/05/12,2015/08/05,1
,Ugunja,10210731,7,507,16.9,0.4142012,2.071006,4,7,2014/03/17,2015/08/06,1
,Ugunja,10210732,8,507,16.9,0.4733728,2.366864,6,9,2014/03/16,2015/08/05,1
,Ugunja,10210733,9,507,16.9,0.5325444,2.662722,7,12,2014/03/12,2015/08/05,1
,Ugunja,10210735,1,120,4,0.25,1.25,4,5,2014/03/16,2015/08/11,1
,Ugunja,10210736,10,539,17.96667,0.5565863,2.782931,7,11,2014/02/13,2015/08/06,1
,Ugunja,10210737,11,517,17.23333,0.6382979,3.191489,7,13,2014/03/07,2015/08/06,1
,Ugunja,10210738,9,507,16.9,0.5325444,2.662722,6,10,2014/03/16,2015/08/05,1
,Ugunja,10210739,13,693,23.1,0.5627705,2.813853,6,12,2013/09/28,2015/08/22,1
,Ugunja,10210740,6,268,8.933333,0.6716418,3.358209,4,8,2014/11/27,2015/08/22,1
,Ugunja,10210741,,,,,,1,2,2015/03/11,2015/03/11,1
,Ugunja,10210742,,,,,,3,0,2015/01/19,2015/06/19,1
,Ugunja,10210743,5,171,5.7,0.877193,4.385965,4,7,2015/02/27,2015/08/17,1
,Ugunja,10210744,2,52,1.733333,1.153846,5.769231,2,4,2015/07/01,2015/08/22,1
,Ugunja,10210746,8,218,7.266667,1.100917,5.504587,5,10,2014/11/26,2015/07/02,1
,Ugunja,10210747,4,212,7.066667,0.5660377,2.830189,3,6,2015/01/22,2015/08/22,1
,Ugunja,10210748,2,62,2.066667,0.967742,4.83871,3,4,2015/05/14,2015/09/02,1
,Ugunja,10210749,4,111,3.7,1.081081,5.405405,3,6,2015/05/14,2015/09/02,1
,Ugunja,10210750,13,657,21.9,0.5936073,2.968037,5,12,2013/09/12,2015/07/01,1
,Ugunja,10210751,2,111,3.7,0.5405405,2.702703,2,4,2015/05/14,2015/09/02,1
,Ugunja,10210752,2,218,7.266667,0.2752293,1.376147,3,6,2014/11/26,2015/07/02,1
,Ugunja,10210753,5,218,7.266667,0.6880734,3.440367,3,7,2014/11/26,2015/07/02,1
,Ugunja,10210755,6,496,16.53333,0.3629032,1.814516,4,9,2014/02/20,2015/07/01,1
,Ugunja,10210756,2,280,9.333333,0.2142857,1.071429,5,6,2014/02/20,2015/08/22,1
,Ugunja,10210758,8,548,18.26667,0.4379562,2.189781,5,10,2014/02/20,2015/08/22,1
,Ugunja,10210759,8,548,18.26667,0.4379562,2.189781,5,10,2014/02/20,2015/08/22,1
,Ugunja,10210760,5,108,3.6,1.388889,6.944445,8,6,2014/03/24,2015/09/08,1
,Ugunja,10210761,,,,,,5,0,2015/02/23,2015/09/08,1
,Ugunja,10210762,3.5,116,3.866667,0.9051725,4.525862,9,8,2014/03/14,2015/09/08,1
,Ugunja,10210764,,,,,,6,1,2014/11/24,2015/09/08,1
,Ugunja,10210767,7,312,10.4,0.6730769,3.365385,9,9,2014/01/16,2015/09/08,1
,Ugunja,10210768,3,188,6.266667,0.4787234,2.393617,9,4,2014/03/24,2015/09/08,1
,Ugunja,10210770,3,126,4.2,0.7142857,3.571429,3,6,2015/02/21,2015/06/27,1
,Ugunja,10210772,,,,,,4,3,2014/01/26,2015/09/15,1
,Ugunja,10210773,4,210,7,0.5714286,2.857143,3,6,2015/02/17,2015/09/15,1
,Ugunja,10210774,2,77,2.566667,0.7792208,3.896104,2,4,2015/06/26,2015/09/11,1
,Ugunja,10210776,6,465,15.5,0.3870968,1.935484,5,10,2014/02/18,2015/09/21,1
,Ugunja,10210777,10,603,20.1,0.4975124,2.487562,6,12,2014/01/26,2015/09/21,1
,Ugunja,10210778,7,557,18.56667,0.3770197,1.885099,5,9,2014/01/09,2015/09/21,1
,Ugunja,10210779,4,390,13,0.3076923,1.538462,5,8,2014/01/26,2015/09/15,1
,Ugunja,10210780,5,597,19.9,0.2512563,1.256281,4,7,2014/01/26,2015/09/15,1
,Ugunja,10210781,6,593,19.76667,0.3035413,1.517707,4,8,2014/01/26,2015/09/11,1
,Ugunja,10210782,8,593,19.76667,0.4047218,2.023609,5,10,2014/01/26,2015/09/11,1
,Ugunja,10210783,1,518,17.26667,0.0579151,0.2895753,2,3,2014/01/24,2015/06/26,1
,Ugunja,10210784,13,721,24.03333,0.5409154,2.704577,5,12,2013/09/26,2015/09/17,1
,Ugunja,10210785,4,223,7.433333,0.5381166,2.690583,3,6,2015/02/10,2015/09/21,1
,Ugunja,10210786,4,499,16.63333,0.240481,1.202405,3,5,2014/02/12,2015/06/26,1
,Ugunja,10210787,,,,,,3,2,2014/01/26,2015/09/11,1
,Ugunja,10210788,8,605,20.16667,0.3966942,1.983471,6,10,2014/01/24,2015/09/21,1
,Ugunja,10210789,4,196,6.533333,0.6122449,3.061224,4,6,2015/02/03,2015/09/15,1
,Ugunja,10210790,8,592,19.73333,0.4054054,2.027027,5,10,2014/02/06,2015/09/21,1
,Ugunja,10210791,10,606,20.2,0.4950495,2.475247,6,12,2014/01/23,2015/09/21,1
,Ugunja,10210792,3,220,7.333333,0.4090909,2.045455,3,5,2015/02/03,2015/09/11,1
,Ugunja,10210793,8,592,19.73333,0.4054054,2.027027,5,10,2014/01/09,2015/08/24,1
,Ugunja,10210794,9,610,20.33333,0.4426229,2.213115,6,10,2014/01/16,2015/09/18,1
,Ugunja,10210797,12,483,16.1,0.7453416,3.726708,6,14,2014/05/20,2015/09/15,1
,Ugunja,10210798,4,207,6.9,0.5797101,2.898551,4,6,2015/01/31,2015/09/15,1
,Ugunja,10210799,2,43,1.433333,1.395349,6.976745,3,4,2015/06/26,2015/09/11,1
,Ugunja,10210800,1,60,2,0.5,2.5,4,5,2015/02/17,2015/09/15,1
,Ugunja,10210801,2,38,1.266667,1.578947,7.894737,3,4,2015/02/17,2015/05/25,1
,Ugunja,10210802,10,607,20.23333,0.4942339,2.47117,6,12,2014/01/16,2015/09/15,1
,Ugunja,10210803,6,486,16.2,0.3703704,1.851852,4,8,2014/05/19,2015/09/17,1
,Ugunja,10210804,6,459,15.3,0.3921569,1.960784,6,9,2014/03/18,2015/09/19,1
,Ugunja,10210805,4,404,13.46667,0.2970297,1.485149,3,6,2014/05/15,2015/06/23,1
,Ugunja,10210806,12,583,19.43333,0.6174957,3.087479,7,14,2014/02/08,2015/09/14,1
,Ugunja,10210807,11,529,17.63333,0.6238185,3.119092,7,13,2014/02/08,2015/07/22,1
,Ugunja,10210808,10,403,13.43333,0.7444169,3.722085,8,14,2014/05/15,2015/09/15,1
,Ugunja,10210809,8,550,18.33333,0.4363636,2.181818,6,10,2014/03/18,2015/09/19,1
,Ugunja,10210810,10,588,19.6,0.5102041,2.55102,7,12,2014/02/08,2015/09/19,1
,Ugunja,10210811,8,462,15.4,0.5194805,2.597403,5,10,2014/03/18,2015/06/23,1
,Ugunja,10210812,10,583,19.43333,0.5145798,2.572899,7,12,2014/02/08,2015/09/14,1
,Ugunja,10210813,10,545,18.16667,0.5504587,2.752294,6,12,2014/02/06,2015/08/05,1
,Ugunja,10210814,1,50,1.666667,0.6,3,3,3,2015/04/24,2015/09/17,1
,Ugunja,10210815,5,202,6.733333,0.7425743,3.712871,4,7,2014/12/03,2015/06/23,1
,Ugunja,10210816,11,583,19.43333,0.5660378,2.830189,7,13,2014/02/08,2015/09/14,1
,Ugunja,10210817,10,276,9.2,1.086957,5.434783,7,14,2014/01/09,2015/09/17,1
,Ugunja,10210818,5,551,18.36667,0.2722323,1.361161,4,7,2014/01/16,2015/07/21,1
,Ugunja,10210820,8,431,14.36667,0.5568445,2.784223,5,10,2014/05/16,2015/07/21,1
,Ugunja,10210821,6,528,17.6,0.3409091,1.704545,4,8,2014/02/08,2015/07/21,1
,Ugunja,10210822,7,541,18.03333,0.3881701,1.94085,5,9,2014/01/26,2015/07/21,1
,Ugunja,10210823,2,281,9.366667,0.2135231,1.067616,4,6,2014/05/15,2015/05/22,1
,Ugunja,10210825,14,686,22.86667,0.6122449,3.061224,8,20,2013/09/26,2015/08/15,1
,Ugunja,10210826,8,486,16.2,0.4938271,2.469136,5,10,2014/05/19,2015/09/17,1
,Ugunja,10210827,8,486,16.2,0.4938271,2.469136,5,10,2014/05/19,2015/09/17,1
,Ugunja,10210828,12,590,19.66667,0.6101695,3.050848,7,14,2014/02/06,2015/09/19,1
,Ugunja,10210829,,,,,,1,2,2015/06/23,2015/06/23,1
,Ugunja,10210830,4,414,13.8,0.2898551,1.449275,3,6,2014/05/19,2015/07/07,1
,Ugunja,10210831,9,541,18.03333,0.4990758,2.495379,6,11,2014/02/15,2015/08/10,1
,Ugunja,10210833,2,96,3.2,0.625,3.125,4,6,2014/02/12,2015/03/20,1
,Ugunja,10210835,6,541,18.03333,0.3327172,1.663586,4,8,2014/02/15,2015/08/10,1
,Ugunja,10210836,2,102,3.4,0.5882353,2.941176,4,6,2014/02/06,2015/03/16,1
,Ugunja,10210839,,,,,,1,2,2014/03/16,2014/03/16,1
,Ugunja,10210841,,,,,,2,0,2015/03/16,2015/08/10,1
,Ugunja,10210842,2,164,5.466667,0.3658537,1.829268,2,4,2015/01/24,2015/07/07,1
,Ugunja,10210843,,,,,,2,2,2015/01/21,2015/07/07,1
,Ugunja,10210844,4,147,4.9,0.8163265,4.081633,3,6,2015/03/16,2015/08/10,1
,Ugunja,10210845,,,,,,2,2,2015/01/24,2015/07/07,1
,Ugunja,10210846,,,,,,4,2,2014/02/15,2015/05/15,1
,Ugunja,10210847,2,64,2.133333,0.9374999,4.6875,4,6,2014/02/12,2015/05/19,1
,Ugunja,10210848,6,454,15.13333,0.3964758,1.982379,4,8,2014/02/15,2015/05/15,1
,Ugunja,10210852,,,,,,1,0,2015/01/14,2015/01/14,1
,Ugunja,10210855,5,288,9.6,0.5208333,2.604167,9,5,2014/02/23,2015/09/22,1
,Ugunja,10210857,5,440,14.66667,0.3409091,1.704545,4,7,2014/05/09,2015/07/23,1
,Ugunja,10210858,4,440,14.66667,0.2727273,1.363636,3,6,2014/05/09,2015/07/23,1
,Ugunja,10210859,4,432,14.4,0.2777778,1.388889,4,6,2014/05/10,2015/07/16,1
,Ugunja,10210860,2,206,6.866667,0.2912621,1.456311,3,4,2014/05/09,2015/02/09,1
,Ugunja,10210862,4,432,14.4,0.2777778,1.388889,4,6,2014/05/10,2015/07/16,1
,Ugunja,10210863,2,206,6.866667,0.2912621,1.456311,3,4,2014/05/10,2015/02/24,1
,Ugunja,10210864,4,440,14.66667,0.2727273,1.363636,3,6,2014/05/09,2015/07/23,1
,Ugunja,10210866,4,440,14.66667,0.2727273,1.363636,3,6,2014/05/09,2015/07/23,1
,Ugunja,10210867,4,432,14.4,0.2777778,1.388889,4,6,2014/05/10,2015/07/16,1
,Ugunja,10210868,7,519,17.3,0.4046243,2.023121,5,9,2014/02/12,2015/07/16,1
,Ugunja,10210869,4,290,9.666667,0.4137931,2.068965,3,6,2014/05/10,2015/02/24,1
,Ugunja,10210871,4,440,14.66667,0.2727273,1.363636,3,6,2014/05/09,2015/07/23,1
,Ugunja,10210872,4,440,14.66667,0.2727273,1.363636,3,6,2014/05/09,2015/07/23,1
,Ugunja,10210873,,,,,,3,4,2014/05/10,2015/07/16,1
,Ugunja,10210874,3.5,280,9.333333,0.375,1.875,6,4,2014/05/21,2015/09/12,1
,Ugunja,10210875,2.5,211,7.033333,0.3554502,1.777251,7,2,2014/05/22,2015/09/12,1
,Ugunja,10210876,,,,,,1,2,2014/01/26,2014/01/26,1
,Ugunja,10210877,1,97,3.233333,0.3092783,1.546392,7,2,2014/05/22,2015/09/12,1
,Ugunja,10210878,2,52,1.733333,1.153846,5.769231,7,3,2014/05/23,2015/09/12,1
,Ugunja,10210879,,,,,,5,2,2014/05/22,2015/09/14,1
,Ugunja,10210880,1,85,2.833333,0.3529412,1.764706,7,3,2014/02/27,2015/09/14,1
,Ugunja,10210881,,,,,,4,1,2014/05/23,2015/07/22,1
,Ugunja,10210882,,,,,,6,2,2014/02/20,2015/09/14,1
,Ugunja,10210883,,,,,,4,0,2015/04/09,2015/09/12,1
,Ugunja,10210884,,,,,,5,0,2015/01/16,2015/09/14,1
,Ugunja,10210887,3,97,3.233333,0.927835,4.639175,7,4,2014/05/22,2015/09/12,1
,Ugunja,10210888,,,,,,3,0,2015/04/09,2015/07/21,1
,Ugunja,10210889,,,,,,6,1,2014/05/22,2015/09/12,1
,Ugunja,10210890,3.5,98,3.266667,1.071429,5.357142,6,5,2014/05/21,2015/07/22,1
,Ugunja,10210892,,,,,,5,0,2015/02/11,2015/08/18,1
,Ugunja,10210894,2.5,121,4.033333,0.6198347,3.099174,6,4,2014/04/17,2015/08/17,1
,Ugunja,10210895,2.5,229,7.633333,0.3275109,1.637555,7,4,2014/02/15,2015/08/17,1
,Ugunja,10210898,,,,,,5,2,2014/02/28,2015/08/17,1
,Ugunja,10210899,15,337,11.23333,1.335312,6.676558,13,15,2014/01/30,2015/08/18,1
,Ugunja,10210900,,,,,,4,2,2014/03/10,2015/08/17,1
,Ugunja,10210901,,,,,,1,0,2015/05/13,2015/05/13,1
,Ugunja,10210902,2,41,1.366667,1.463415,7.317073,5,3,2014/07/05,2015/08/17,1
,Ugunja,10210903,,,,,,4,0,2015/02/11,2015/08/17,1
,Ugunja,10210904,5.5,158,5.266667,1.044304,5.221519,9,7,2014/03/10,2015/08/18,1
,Ugunja,10210905,,,,,,7,2,2014/08/15,2015/08/17,1
,Ugunja,10210906,,,,,,4,2,2015/01/27,2015/08/17,1
,Ugunja,10210907,4.5,112,3.733333,1.205357,6.026786,7,6,2014/03/10,2015/08/18,1
,Ugunja,10210910,,,,,,6,2,2014/03/10,2015/08/17,1
,Ugunja,10210911,1,41,1.366667,0.7317073,3.658537,7,4,2014/04/23,2015/09/11,1
,Ugunja,10210913,3.5,107,3.566667,0.9813084,4.906542,8,3,2014/06/04,2015/09/11,1
,Ugunja,10210914,0.5,48,1.6,0.3125,1.5625,7,4,2014/04/17,2015/09/11,1
,Ugunja,10210916,1,43,1.433333,0.6976745,3.488372,8,5,2014/04/23,2015/09/11,1
,Ugunja,10210917,,,,,,6,2,2014/06/03,2015/09/09,1
,Ugunja,10210918,4.5,107,3.566667,1.261682,6.308412,3,6,2014/06/04,2014/09/19,1
,Ugunja,10210919,5,108,3.6,1.388889,6.944445,8,5,2014/02/17,2015/09/10,1
,Ugunja,10210924,,,,,,6,1,2014/06/05,2015/09/10,1
,Ugunja,10210925,,,,,,7,3,2014/06/05,2015/09/10,1
,Ugunja,10210927,,,,,,7,4,2014/03/03,2015/09/09,1
,Ugunja,10210928,,,,,,5,1,2014/06/05,2015/07/17,1
,Ugunja,10210929,,,,,,6,1,2014/06/04,2015/09/09,1
,Ugunja,10210930,2,96,3.2,0.625,3.125,7,4,2014/02/28,2015/09/09,1
,Ugunja,10210931,0,59,1.966667,0,0,7,2,2014/06/03,2015/09/11,1
,Ugunja,10210932,0.5,94,3.133333,0.1595745,0.7978723,8,6,2014/03/03,2015/09/10,1
,Ugunja,10210933,,,,,,6,2,2014/08/01,2015/09/11,1
,Ugunja,10210934,3.5,230,7.666667,0.4565217,2.282609,6,3,2014/06/05,2015/09/11,1
,Ugunja,10210935,,,,,,5,2,2014/06/03,2015/08/20,1
,Ugunja,10210936,,,,,,5,0,2015/01/27,2015/09/11,1
,Ugunja,10210938,4.5,100,3.333333,1.35,6.75,7,7,2014/04/23,2015/07/13,1
,Ugunja,10210939,2,40,1.333333,1.5,7.5,6,4,2014/04/24,2015/09/10,1
,Ugunja,10210940,,,,,,5,2,2014/03/03,2015/09/09,1
,Ugunja,10210941,5,496,16.53333,0.3024194,1.512097,4,7,2014/02/08,2015/06/19,1
,Ugunja,10210942,,,,,,3,4,2015/01/14,2015/07/11,1
,Ugunja,10210944,5,301,10.03333,0.4983388,2.491694,3,6,2014/05/23,2015/03/20,1
,Ugunja,10210946,4,171,5.7,0.7017544,3.508772,3,6,2015/01/19,2015/07/09,1
,Ugunja,10210947,3,332,11.06667,0.2710843,1.355422,5,7,2014/06/09,2015/07/09,1
,Ugunja,10210948,2,110,3.666667,0.5454546,2.727273,4,6,2014/06/09,2015/07/11,1
,Ugunja,10210949,,,,,,1,2,2015/06/19,2015/06/19,1
,Ugunja,10210950,4,170,5.666667,0.7058824,3.529412,3,6,2015/01/22,2015/07/11,1
,Ugunja,10210952,,,,,,3,4,2015/03/25,2015/08/31,1
,Ugunja,10210953,3,65,2.166667,1.384615,6.923077,2,4,2015/01/14,2015/03/20,1
,Ugunja,10210955,2,62,2.066667,0.967742,4.83871,4,6,2015/01/22,2015/08/31,1
,Ugunja,10210956,3,156,5.2,0.5769231,2.884615,3,5,2015/01/14,2015/06/19,1
,Ugunja,10210957,2,65,2.166667,0.9230769,4.615384,2,4,2015/01/14,2015/03/20,1
,Ugunja,10210958,4,48,1.6,2.5,12.5,3,6,2014/03/16,2014/05/03,1
,Ugunja,10210959,2,108,3.6,0.5555556,2.777778,3,4,2015/01/19,2015/07/09,1
,Ugunja,10210961,6,395,13.16667,0.4556962,2.278481,4,8,2014/06/09,2015/07/09,1
,Ugunja,10210962,4,287,9.566667,0.4181185,2.090592,4,6,2014/06/09,2015/07/11,1
,Ugunja,10210963,4,397,13.23333,0.302267,1.511335,3,6,2014/06/09,2015/07/11,1
,Ugunja,10210965,4,159,5.3,0.7547169,3.773585,3,6,2015/03/25,2015/08/31,1
,Ugunja,10210967,6,484,16.13333,0.3719008,1.859504,5,9,2014/05/01,2015/08/31,1
,Ugunja,10210968,2,49,1.633333,1.22449,6.122449,4,6,2015/01/21,2015/08/17,1
,Ugunja,10210970,2,63,2.1,0.952381,4.761905,3,4,2015/01/16,2015/07/09,1
,Ugunja,10210971,2,63,2.1,0.952381,4.761905,2,4,2015/01/16,2015/03/20,1
,Ugunja,10210972,2,53,1.766667,1.132075,5.660377,3,3,2015/01/15,2015/08/31,1
,Ugunja,10210973,4,146,4.866667,0.8219178,4.109589,4,6,2015/01/13,2015/07/09,1
,Ugunja,10210974,1,108,3.6,0.2777778,1.388889,2,3,2015/03/23,2015/07/09,1
,Ugunja,10210975,5,516,17.2,0.2906977,1.453488,4,7,2014/02/08,2015/07/09,1
,Ugunja,10210976,10,516,17.2,0.5813953,2.906977,6,12,2014/02/08,2015/07/09,1
,Ugunja,10210977,3,516,17.2,0.1744186,0.872093,3,5,2014/02/08,2015/07/09,1
,Ugunja,10210978,6,506,16.86667,0.3557312,1.778656,4,8,2014/02/20,2015/07/11,1
,Ugunja,10210979,6,496,16.53333,0.3629032,1.814516,4,8,2014/02/08,2015/06/19,1
,Ugunja,10210980,2,175,5.833333,0.3428571,1.714286,2,4,2015/01/15,2015/07/09,1
,Ugunja,10210981,2,177,5.9,0.3389831,1.694915,2,4,2015/01/15,2015/07/11,1
,Ugunja,10210982,,,,,,2,0,2015/01/16,2015/03/23,1
,Ugunja,10210983,4,157,5.233333,0.7643312,3.821656,3,6,2015/01/13,2015/06/19,1
,Ugunja,10210985,4,223,7.433333,0.5381166,2.690583,3,6,2015/01/15,2015/08/26,1
,Ugunja,10210986,4,175,5.833333,0.6857142,3.428571,3,6,2015/01/15,2015/07/09,1
,Ugunja,10210987,4,225,7.5,0.5333334,2.666667,3,6,2015/01/13,2015/08/26,1
,Ugunja,10210988,2,110,3.666667,0.5454546,2.727273,4,6,2015/01/15,2015/07/11,1
,Ugunja,10210990,6,557,18.56667,0.3231598,1.615799,4,8,2014/02/20,2015/08/31,1
,Ugunja,10210992,4,70,2.333333,1.714286,8.571428,3,6,2015/01/27,2015/04/07,1
,Ugunja,10210993,2,250,8.333333,0.24,1.2,2,4,2015/01/24,2015/10/01,1
,Ugunja,10210994,4,135,4.5,0.8888889,4.444445,5,7,2014/01/26,2015/09/30,1
,Ugunja,10210995,,,,,,1,2,2015/03/28,2015/03/28,1
,Ugunja,10210997,,,,,,3,3,2014/03/17,2015/04/08,1
,Ugunja,10210998,,,,,,3,4,2014/02/10,2015/01/23,1
,Ugunja,10211004,,,,,,2,1,2015/01/30,2015/02/23,1
