ID,t011_prgrm,t311_wpt_pass,t301_wpt_flow_rate,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,50,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,35,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,45,1,2,4,2014
,SRK1,1,1,,1,1,1,1,3,3,,30,1,2,5,2014
,SRK1,1,1,1,,,1,,3,3,,15,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,25,1,2,5,2014
,SRK1,1,1,,,,1,1,3,3,,18,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,40,1,2,4,2014
,SRK1,1,1,,0,,1,,3,3,,55,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,1,,1,1,1,,1,3,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,2,,25,1,2,4,2014
,SRK1,1,1,,1,1,1,1,3,3,,20,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,36.66666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,12,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,56.66666667,1,2,4,2014
,SRK1,1,1,,0,,1,,3,3,,23.75,1,2,4,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,70,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,26.66666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,55,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,33.33333333,1,2,4,2014
,SRK1,0,1,,1,1,1,0,1,3,,,,2,5,2014
,SRK1,0,1,,0,,1,,1,3,,,,2,4,2014
,SRK1,1,1,,1,1,1,,3,3,,56.66666667,1,2,4,2014
,SRK1,1,1,,1,1,1,,3,3,,53.33333333,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,55,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,20.83333333,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,1,3,,,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,SRK1,1,1,,0,,1,,3,2,,150,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,150,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,50,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,SRK1,1,1,,,,1,,3,3,,50,1,2,5,2014
,SRK1,0,1,,0,,0,,,,,,,2,4,2014
,SRK1,0,1,,,,0,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,28.33333333,1,2,5,2014
,SRK1,0,1,,1,1,1,,1,3,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,50,1,2,7,2014
,SRK1,1,1,,0,,1,,3,3,,32.08333333,1,2,5,2014
,SRK1,1,1,1,,,1,1,3,3,,35,1,2,5,2014
,SRK1,0,1,,,,1,,3,3,8,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,30,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,76.66666667,1,2,5,2014
,SRK1,0,1,,0,,1,,1,3,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,45,1,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,80,1,2,7,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,20,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,14,1,2,4,2014
,SRK1,1,1,,1,1,1,,2,3,,20.66666667,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,150,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,32.5,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,1,1,,,0,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,50,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,80,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,30,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,183.3333333,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,1,,,1,,3,3,,40,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,35,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,23.33333333,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,38,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,14.16666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,39.25,1,2,7,2014
,SRK1,0,0,,,,,,,,,,,2,4,2014
,SRK1,1,1,,0,,1,,3,3,,66.66666667,1,2,4,2014
,SRK1,1,1,,0,,1,,3,3,,150,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,15.33333333,1,2,4,2014
,SRK1,1,1,,1,1,1,,3,3,,150,1,2,5,2014
,SRK1,0,1,,0,,1,1,3,3,,80,0,2,7,2014
,SRK1,1,1,,1,1,1,,3,3,,50,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,16.66666667,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,53.33333333,1,2,7,2014
,SRK1,1,1,,,,1,,2,3,,80,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,1,,,1,1,3,3,,13,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,31.66666667,1,2,4,2014
,SRK1,1,1,1,,,1,,3,3,,31.66666667,1,2,4,2014
,SRK1,1,1,,0,,1,,3,3,,35.25,1,2,4,2014
,SRK1,0,1,,1,1,1,,1,3,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,75,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,25,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,22.5,1,2,4,2014
,SRK1,1,1,,0,,1,,3,3,,39.16666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,51.66666667,1,2,1,2012
,SRK1,1,1,,1,1,1,,2,3,,60.83333333,1,2,1,2012
,SRK1,0,1,,0,,0,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,40,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,4,2014
,SRK1,1,1,,1,1,1,,3,3,,77.08333333,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,25,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,57.33333333,1,2,5,2014
,SRK1,0,1,,0,,1,,1,3,,,,2,4,2014
,SRK1,0,1,,0,,0,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,33.33333333,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,40,1,2,5,2014
,SRK1,0,1,1,,,1,,3,3,8,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,1,,1,1,0,,,,,,,2,5,2014
,SRK1,0,1,,0,,0,,,,,,,2,7,2014
,SRK1,1,1,,1,1,1,,2,3,,16.66666667,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,35.33333333,1,2,5,2014
,SRK1,0,1,,1,1,0,,,,,,,2,5,2014
,SRK1,0,1,,0,,0,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,54.16666667,1,2,5,2014
,SRK1,1,1,,1,1,1,1,2,2,,60,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,45,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,13,1,2,5,2014
,SRK1,0,1,,1,1,1,,1,3,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,38.66666667,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,7,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,45,1,2,4,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,52.5,1,2,5,2014
,SRK1,0,1,,1,1,1,,1,3,,,,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,20,1,2,5,2014
,SRK1,1,1,,,,1,,2,3,,40,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,20,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,25,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,42.5,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,10,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,53.66666667,1,2,5,2014
,SRK1,0,1,,0,,1,,3,3,5,,,2,5,2014
,SRK1,1,1,,,,1,,3,3,,40,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,60,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,43.33333333,1,2,4,2014
,SRK1,1,1,,0,,1,,2,3,,30,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,73.33333333,1,2,4,2014
,SRK1,1,1,,1,1,1,,3,3,,20,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,21.66666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,95,1,2,5,2014
,SRK1,1,1,1,,,1,,2,3,,15,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,,,1,,3,3,,26.66666667,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,30,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,66.66666667,1,2,7,2014
,SRK1,1,1,,,,1,,3,3,,60,1,2,5,2014
,SRK1,0,1,,,,1,,1,1,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,1,,1,1,1,,3,3,5,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,38.33333333,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,10,1,2,5,2014
,SRK1,0,1,,0,,1,,1,3,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,22.5,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,55,1,2,1,2012
,SRK1,0,1,,,,0,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,1,3,3,,50,1,2,7,2014
,SRK1,1,1,,0,,1,,3,3,,43.33333333,1,2,5,2014
,SRK1,1,1,1,,,1,,3,3,,22.5,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,25,1,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,9,11.66666667,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,12,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,1,,,1,,3,3,,45,1,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,50,1,2,7,2014
,SRK1,1,1,,1,1,1,,3,3,,50,1,2,4,2014
,SRK1,0,1,,1,1,1,,1,3,,,,2,5,2014
,SRK1,1,1,,0,,1,1,3,3,,20,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,22,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,46.66666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,71.25,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,1,,0,,0,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,29,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,19,1,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,30,1,2,7,2014
,SRK1,1,1,,1,1,1,,3,3,,19,1,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,45,1,2,5,2014
,SRK1,1,1,,,,1,1,3,3,10,10,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,156.6666667,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,1,,,,1,,3,3,5,,,2,5,2014
,SRK1,0,1,,1,1,0,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,30,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,17.5,1,2,5,2014
,SRK1,1,1,,0,,1,1,3,3,,30,1,2,7,2014
,SRK1,1,1,,0,,1,,3,3,,35,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,4,2014
,SRK1,1,1,,0,,1,,3,3,,70,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,41.66666667,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,31.66666667,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,15,1,2,5,2014
,SRK1,0,1,,1,1,1,,2,3,,3.5,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,4,2014
,SRK1,1,1,,1,1,1,,2,3,,22.5,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,83.33333333,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,43.33333333,1,2,7,2014
,SRK1,1,1,,1,1,1,,3,3,,42.5,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,95,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,36.66666667,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,35,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,80,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,74.16666667,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,116.6666667,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,20,1,2,5,2014
,SRK1,1,1,,,,1,,2,3,,80,1,2,5,2014
,SRK1,1,1,1,,,1,,3,3,,17.5,1,2,5,2014
,SRK1,1,1,,,,1,,3,3,,50,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,84.16666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,22.5,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,31.25,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,33.75,1,2,5,2014
,SRK1,1,1,,,,1,1,3,3,,20,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,20,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,,,1,,3,3,,11.25,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,36.66666667,1,2,5,2014
,SRK1,1,1,,,,1,1,2,3,,50,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,55,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,31.66666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,15,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,30,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,,,1,,2,3,,40,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,1,,1,1,1,,3,3,9,3.5,,2,5,2014
,SRK1,1,1,,,,1,,2,3,,45,1,2,4,2014
,SRK1,1,1,,1,1,1,,3,3,,13,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,106.6666667,1,2,4,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,10,55,1,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,30,1,2,7,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,120,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,4,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,18,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,46,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,31.66666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,50,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,28,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,54.16666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,28,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,29.66666667,1,2,4,2014
,SRK1,1,1,1,,,1,,2,3,,12.5,1,2,5,2014
,SRK1,0,1,,,,1,,1,3,,,,2,4,2014
,SRK1,0,1,,,,1,,1,3,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,68.25,1,2,4,2014
,SRK1,1,1,,0,,1,,2,3,,90,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,28.33333333,1,2,5,2014
,SRK1,1,1,,,,1,,3,3,,23.33333333,1,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,30,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,20,1,2,5,2014
,SRK1,1,1,1,,,1,,3,3,,86.66666667,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,80,1,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,25,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,26.66666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,28.33333333,1,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,36.66666667,1,2,5,2014
,SRK1,1,1,,,,1,,2,3,,60,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,28.33333333,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,9,48.75,1,2,5,2014
,SRK1,1,1,,,,1,1,2,3,,40,1,2,5,2014
,SRK1,0,1,,1,1,1,1,3,3,,8.666666667,,2,5,2014
,SRK1,1,1,,,,1,,3,3,,50,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,4,2014
,SRK1,1,1,,1,1,1,,3,3,,19.66666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,25,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,46.25,1,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,30,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,15,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,10,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,30,1,2,5,2014
,SRK1,0,1,,0,,1,,1,3,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,,,1,,3,3,,26,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,24,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,26.66666667,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,17.5,1,2,5,2014
,SRK1,1,1,,,,1,,2,3,,50,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,1,0,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,1,3,3,,50,1,2,7,2014
,SRK1,1,1,1,,,1,,2,3,,30,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,4,2014
,SRK1,0,1,,0,,1,,1,3,,,,2,4,2014
,SRK1,1,1,,1,1,1,,3,3,,10,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,72.5,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,30,1,2,4,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,50,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,32.5,1,2,5,2014
,SRK1,0,1,,1,1,1,,1,1,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,17.5,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,2,3,10,97.5,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,20,1,2,7,2014
,SRK1,1,1,,1,1,1,,3,3,,30,1,2,4,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,4,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,27,1,2,7,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,10,36.66666667,1,2,4,2014
,SRK1,1,1,,1,1,1,,2,3,,30,1,2,1,2012
,SRK1,1,1,,1,1,1,,3,3,,50.83333333,1,2,5,2014
,SRK1,1,1,,,,1,1,3,3,,21.66666667,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,25,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,16,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,4,2014
,SRK1,1,1,,,,1,,2,3,,50,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,2,,20,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,45,1,2,5,2014
,SRK1,0,1,,1,1,1,,3,3,8,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,36.83333333,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,20,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,10,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,80,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,30,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,23.33333333,1,2,4,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,1,,1,1,0,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,1,3,3,,30,1,2,5,2014
,SRK1,0,1,,1,1,1,,2,3,3,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,12,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,35,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,35,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,45,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,42.5,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,50,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,45,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,143.3333333,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,84.16666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,53.33333333,1,2,5,2014
,SRK1,1,1,,0,,1,1,3,3,,20,1,2,7,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,1,,1,1,1,,1,3,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,40,1,2,4,2014
,SRK1,0,1,,1,1,0,,,,,,,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,26.66666667,1,2,5,2014
,SRK1,1,1,1,,,1,,3,3,,10,1,2,5,2014
,SRK1,1,1,1,,,1,,2,3,,11.66666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,54.16666667,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,31.25,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,1,,,,0,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,35,1,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,0,0,,,,,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,25,1,2,5,2014
,SRK1,1,1,,,,1,1,2,3,,35,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,65,1,2,5,2014
,SRK1,1,1,,0,,1,,3,3,,66.66666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,35,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,25,1,2,5,2014
,SRK1,1,1,,1,1,1,,2,3,,25,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,40,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,13.5,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,30,1,2,5,2014
,SRK1,0,1,,1,1,0,,,,,,,2,5,2014
,SRK1,1,1,,1,1,1,,3,2,,46.66666667,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,25,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,22,1,2,5,2014
,SRK1,1,1,,1,1,1,,3,3,,40,1,2,5,2014
,SRK1,1,1,,0,,1,,2,3,,25,1,2,5,2014
,SRK1,0,1,,0,,0,,,,,,,2,5,2014
,SRK1,0,1,,0,,1,,1,3,,,,2,5,2014
