ID,cem301_attendees_total,cem011 prgrm,month,year,cem005_today
,47,Pallisa,7,2015,02-Jul-15
,41,Pallisa,7,2015,02-Jul-15
,20,Pallisa,7,2015,02-Jul-15
,41,Pallisa,7,2015,02-Jul-15
,40,Pallisa,7,2015,02-Jul-15
,14,Pallisa,7,2015,02-Jul-15
,55,Pallisa,7,2015,02-Jul-15
,53,Pallisa,7,2015,02-Jul-15
,43,Pallisa,7,2015,02-Jul-15
,51,Pallisa,7,2015,02-Jul-15
,56,Pallisa,7,2015,03-Jul-15
,41,Pallisa,7,2015,03-Jul-15
,37,Pallisa,7,2015,03-Jul-15
,37,Pallisa,7,2015,03-Jul-15
,48,Pallisa,7,2015,03-Jul-15
,46,Pallisa,7,2015,03-Jul-15
,60,Pallisa,7,2015,03-Jul-15
,36,Pallisa,7,2015,03-Jul-15
,36,Pallisa,7,2015,03-Jul-15
,16,Pallisa,7,2015,03-Jul-15
,26,Pallisa,7,2015,03-Jul-15
,33,Pallisa,7,2015,03-Jul-15
,61,Pallisa,7,2015,03-Jul-15
,30,Pallisa,7,2015,03-Jul-15
,49,Pallisa,7,2015,03-Jul-15
,24,Pallisa,7,2015,03-Jul-15
,15,Pallisa,7,2015,04-Jul-15
,51,Pallisa,7,2015,04-Jul-15
,47,Pallisa,7,2015,04-Jul-15
,87,Pallisa,7,2015,04-Jul-15
,32,Pallisa,7,2015,04-Jul-15
,33,Pallisa,7,2015,04-Jul-15
,40,Pallisa,7,2015,04-Jul-15
,41,Pallisa,7,2015,04-Jul-15
,30,Pallisa,7,2015,04-Jul-15
,40,Pallisa,7,2015,05-Jul-15
,17,Pallisa,7,2015,05-Jul-15
,23,Pallisa,7,2015,05-Jul-15
,28,Pallisa,7,2015,05-Jul-15
,28,Pallisa,7,2015,05-Jul-15
,46,Pallisa,7,2015,06-Jul-15
,53,Pallisa,7,2015,06-Jul-15
,44,Pallisa,7,2015,06-Jul-15
,26,Pallisa,7,2015,06-Jul-15
,50,Pallisa,7,2015,06-Jul-15
,38,Pallisa,7,2015,06-Jul-15
,28,Pallisa,7,2015,06-Jul-15
,50,Pallisa,7,2015,06-Jul-15
,34,Pallisa,7,2015,06-Jul-15
,99,Pallisa,7,2015,06-Jul-15
,49,Pallisa,7,2015,06-Jul-15
,48,Pallisa,7,2015,06-Jul-15
,57,Pallisa,7,2015,06-Jul-15
,53,Pallisa,7,2015,07-Jul-15
,64,Pallisa,7,2015,07-Jul-15
,38,Pallisa,7,2015,07-Jul-15
,48,Pallisa,7,2015,07-Jul-15
,31,Pallisa,7,2015,07-Jul-15
,42,Pallisa,7,2015,07-Jul-15
,50,Pallisa,7,2015,07-Jul-15
,11,Pallisa,7,2015,07-Jul-15
,41,Pallisa,7,2015,07-Jul-15
,36,Pallisa,7,2015,07-Jul-15
,28,Pallisa,7,2015,07-Jul-15
,35,Pallisa,7,2015,07-Jul-15
,26,Pallisa,7,2015,07-Jul-15
,33,Pallisa,7,2015,07-Jul-15
,30,Pallisa,7,2015,07-Jul-15
,47,Pallisa,7,2015,08-Jul-15
,31,Pallisa,7,2015,08-Jul-15
,39,Pallisa,7,2015,08-Jul-15
,30,Pallisa,7,2015,08-Jul-15
,30,Pallisa,7,2015,08-Jul-15
,31,Pallisa,7,2015,08-Jul-15
,22,Pallisa,7,2015,08-Jul-15
,39,Pallisa,7,2015,08-Jul-15
,46,Pallisa,7,2015,08-Jul-15
,27,Pallisa,7,2015,08-Jul-15
,46,Pallisa,7,2015,08-Jul-15
,39,Pallisa,7,2015,08-Jul-15
,21,Pallisa,7,2015,08-Jul-15
,35,Pallisa,7,2015,08-Jul-15
,44,Pallisa,7,2015,08-Jul-15
,41,Pallisa,7,2015,08-Jul-15
,67,Pallisa,7,2015,08-Jul-15
,42,Pallisa,7,2015,08-Jul-15
,47,Pallisa,7,2015,08-Jul-15
,50,Pallisa,7,2015,09-Jul-15
,32,Pallisa,7,2015,09-Jul-15
,36,Pallisa,7,2015,09-Jul-15
,68,Pallisa,7,2015,09-Jul-15
,30,Pallisa,7,2015,09-Jul-15
,17,Pallisa,7,2015,09-Jul-15
,20,Pallisa,7,2015,09-Jul-15
,38,Pallisa,7,2015,09-Jul-15
,40,Pallisa,7,2015,09-Jul-15
,30,Pallisa,7,2015,09-Jul-15
,56,Pallisa,7,2015,09-Jul-15
,97,Pallisa,7,2015,13-Jul-15
,28,Pallisa,7,2015,13-Jul-15
,28,Pallisa,7,2015,13-Jul-15
,28,Pallisa,7,2015,13-Jul-15
,47,Pallisa,7,2015,13-Jul-15
,32,Pallisa,7,2015,13-Jul-15
,30,Pallisa,7,2015,13-Jul-15
,39,Pallisa,7,2015,13-Jul-15
,30,Pallisa,7,2015,13-Jul-15
,20,Pallisa,7,2015,13-Jul-15
,39,Pallisa,7,2015,13-Jul-15
,33,Pallisa,7,2015,13-Jul-15
,35,Pallisa,7,2015,13-Jul-15
,42,Pallisa,7,2015,13-Jul-15
,35,Pallisa,7,2015,13-Jul-15
,20,Pallisa,7,2015,13-Jul-15
,38,Pallisa,7,2015,13-Jul-15
,35,Pallisa,7,2015,13-Jul-15
,39,Pallisa,7,2015,13-Jul-15
,51,Pallisa,7,2015,13-Jul-15
,35,Pallisa,7,2015,13-Jul-15
,45,Pallisa,7,2015,14-Jul-15
,43,Pallisa,7,2015,14-Jul-15
,32,Pallisa,7,2015,14-Jul-15
,56,Pallisa,7,2015,14-Jul-15
,99,Pallisa,7,2015,14-Jul-15
,34,Pallisa,7,2015,14-Jul-15
,20,Pallisa,7,2015,14-Jul-15
,40,Pallisa,7,2015,14-Jul-15
,39,Pallisa,7,2015,14-Jul-15
,25,Pallisa,7,2015,14-Jul-15
,29,Pallisa,7,2015,14-Jul-15
,31,Pallisa,7,2015,14-Jul-15
,20,Pallisa,7,2015,14-Jul-15
,36,Pallisa,7,2015,14-Jul-15
,22,Pallisa,7,2015,14-Jul-15
,26,Pallisa,7,2015,15-Jul-15
,30,Pallisa,7,2015,15-Jul-15
,68,Pallisa,7,2015,15-Jul-15
,53,Pallisa,7,2015,15-Jul-15
,28,Pallisa,7,2015,15-Jul-15
,52,Pallisa,7,2015,15-Jul-15
,53,Pallisa,7,2015,15-Jul-15
,36,Pallisa,7,2015,15-Jul-15
,32,Pallisa,7,2015,15-Jul-15
,41,Pallisa,7,2015,15-Jul-15
,42,Pallisa,7,2015,15-Jul-15
,27,Pallisa,7,2015,15-Jul-15
,22,Pallisa,7,2015,15-Jul-15
,32,Pallisa,7,2015,15-Jul-15
,28,Pallisa,7,2015,15-Jul-15
,33,Pallisa,7,2015,15-Jul-15
,38,Pallisa,7,2015,15-Jul-15
,56,Pallisa,7,2015,15-Jul-15
,44,Pallisa,7,2015,15-Jul-15
,33,Pallisa,7,2015,15-Jul-15
,52,Pallisa,7,2015,15-Jul-15
,38,Pallisa,7,2015,16-Jul-15
,162,Pallisa,7,2015,16-Jul-15
,48,Pallisa,7,2015,16-Jul-15
,18,Pallisa,7,2015,16-Jul-15
,52,Pallisa,7,2015,16-Jul-15
,49,Pallisa,7,2015,16-Jul-15
,42,Pallisa,7,2015,16-Jul-15
,26,Pallisa,7,2015,16-Jul-15
,36,Pallisa,7,2015,16-Jul-15
,76,Pallisa,7,2015,16-Jul-15
,20,Pallisa,7,2015,16-Jul-15
,28,Pallisa,7,2015,16-Jul-15
,57,Pallisa,7,2015,16-Jul-15
,32,Pallisa,7,2015,16-Jul-15
,19,Pallisa,7,2015,16-Jul-15
,35,Pallisa,7,2015,17-Jul-15
,39,Pallisa,7,2015,17-Jul-15
,57,Pallisa,7,2015,18-Jul-15
,21,Pallisa,7,2015,18-Jul-15
,61,Pallisa,7,2015,18-Jul-15
,22,Pallisa,7,2015,18-Jul-15
,60,Pallisa,7,2015,18-Jul-15
,43,Pallisa,7,2015,18-Jul-15
,44,Pallisa,7,2015,18-Jul-15
,27,Pallisa,7,2015,18-Jul-15
,30,Pallisa,7,2015,18-Jul-15
,43,Pallisa,7,2015,18-Jul-15
,44,Pallisa,7,2015,18-Jul-15
,29,Pallisa,7,2015,18-Jul-15
,38,Pallisa,7,2015,19-Jul-15
,27,Pallisa,7,2015,19-Jul-15
,31,Pallisa,7,2015,19-Jul-15
,46,Pallisa,7,2015,20-Jul-15
,32,Pallisa,7,2015,20-Jul-15
,21,Pallisa,7,2015,20-Jul-15
,50,Pallisa,7,2015,20-Jul-15
,25,Pallisa,7,2015,20-Jul-15
,27,Pallisa,7,2015,20-Jul-15
,18,Pallisa,7,2015,20-Jul-15
,42,Pallisa,7,2015,21-Jul-15
,28,Pallisa,7,2015,21-Jul-15
,49,Pallisa,7,2015,21-Jul-15
,20,Pallisa,7,2015,21-Jul-15
,31,Pallisa,7,2015,21-Jul-15
,96,Pallisa,7,2015,21-Jul-15
,60,Pallisa,7,2015,21-Jul-15
,33,Pallisa,7,2015,21-Jul-15
,25,Pallisa,7,2015,21-Jul-15
,25,Pallisa,7,2015,21-Jul-15
,41,Pallisa,7,2015,21-Jul-15
,17,Pallisa,7,2015,21-Jul-15
,42,Pallisa,7,2015,21-Jul-15
,53,Pallisa,7,2015,21-Jul-15
,21,Pallisa,7,2015,21-Jul-15
,25,Pallisa,7,2015,21-Jul-15
,32,Pallisa,7,2015,21-Jul-15
,37,Pallisa,7,2015,21-Jul-15
,17,Pallisa,7,2015,21-Jul-15
,18,Pallisa,7,2015,21-Jul-15
,44,Pallisa,7,2015,21-Jul-15
,108,Pallisa,7,2015,22-Jul-15
,19,Pallisa,7,2015,22-Jul-15
,34,Pallisa,7,2015,22-Jul-15
,21,Pallisa,7,2015,22-Jul-15
,66,Pallisa,7,2015,22-Jul-15
,24,Pallisa,7,2015,22-Jul-15
,23,Pallisa,7,2015,22-Jul-15
,38,Pallisa,7,2015,22-Jul-15
,63,Pallisa,7,2015,22-Jul-15
,32,Pallisa,7,2015,22-Jul-15
,37,Pallisa,7,2015,22-Jul-15
,47,Pallisa,7,2015,22-Jul-15
,30,Pallisa,7,2015,22-Jul-15
,47,Pallisa,7,2015,22-Jul-15
,100,Pallisa,7,2015,22-Jul-15
,72,Pallisa,7,2015,22-Jul-15
,25,Pallisa,7,2015,22-Jul-15
,28,Pallisa,7,2015,23-Jul-15
,23,Pallisa,7,2015,23-Jul-15
,28,Pallisa,7,2015,23-Jul-15
,24,Pallisa,7,2015,23-Jul-15
,31,Pallisa,7,2015,23-Jul-15
,35,Pallisa,7,2015,23-Jul-15
,20,Pallisa,7,2015,23-Jul-15
,22,Pallisa,7,2015,23-Jul-15
,47,Pallisa,7,2015,23-Jul-15
,17,Pallisa,7,2015,23-Jul-15
,45,Pallisa,7,2015,23-Jul-15
,29,Pallisa,7,2015,23-Jul-15
,38,Pallisa,7,2015,23-Jul-15
,28,Pallisa,7,2015,23-Jul-15
,49,Pallisa,7,2015,23-Jul-15
,28,Pallisa,7,2015,23-Jul-15
,40,Pallisa,7,2015,23-Jul-15
,40,Pallisa,7,2015,24-Jul-15
,48,Pallisa,7,2015,24-Jul-15
,23,Pallisa,7,2015,24-Jul-15
,44,Pallisa,7,2015,24-Jul-15
,22,Pallisa,7,2015,24-Jul-15
,34,Pallisa,7,2015,24-Jul-15
,41,Pallisa,7,2015,24-Jul-15
,45,Pallisa,7,2015,24-Jul-15
,20,Pallisa,7,2015,24-Jul-15
,54,Pallisa,7,2015,24-Jul-15
,43,Pallisa,7,2015,24-Jul-15
,17,Pallisa,7,2015,24-Jul-15
,35,Pallisa,7,2015,24-Jul-15
,52,Pallisa,7,2015,24-Jul-15
,31,Pallisa,7,2015,24-Jul-15
,25,Pallisa,7,2015,24-Jul-15
,44,Pallisa,7,2015,24-Jul-15
,39,Pallisa,7,2015,24-Jul-15
,36,Pallisa,7,2015,24-Jul-15
,19,Pallisa,7,2015,24-Jul-15
,40,Pallisa,7,2015,25-Jul-15
,25,Pallisa,7,2015,25-Jul-15
,38,Pallisa,7,2015,25-Jul-15
,41,Pallisa,7,2015,25-Jul-15
,54,Pallisa,7,2015,25-Jul-15
,13,Pallisa,7,2015,25-Jul-15
,23,Pallisa,7,2015,25-Jul-15
,38,Pallisa,7,2015,25-Jul-15
,42,Pallisa,7,2015,25-Jul-15
,12,Pallisa,7,2015,25-Jul-15
,30,Pallisa,7,2015,25-Jul-15
,25,Pallisa,7,2015,25-Jul-15
,25,Pallisa,7,2015,27-Jul-15
,34,Pallisa,7,2015,27-Jul-15
,80,Pallisa,7,2015,27-Jul-15
,32,Pallisa,7,2015,27-Jul-15
,44,Pallisa,7,2015,27-Jul-15
,22,Pallisa,7,2015,27-Jul-15
,25,Pallisa,7,2015,27-Jul-15
,34,Pallisa,7,2015,27-Jul-15
,30,Pallisa,7,2015,27-Jul-15
,37,Pallisa,7,2015,27-Jul-15
,58,Pallisa,7,2015,27-Jul-15
,37,Pallisa,7,2015,27-Jul-15
,40,Pallisa,7,2015,27-Jul-15
,62,Pallisa,7,2015,27-Jul-15
,15,Pallisa,7,2015,27-Jul-15
,41,Pallisa,7,2015,27-Jul-15
,32,Pallisa,7,2015,27-Jul-15
,36,Pallisa,7,2015,28-Jul-15
,34,Pallisa,7,2015,28-Jul-15
,50,Pallisa,7,2015,28-Jul-15
,30,Pallisa,7,2015,28-Jul-15
,33,Pallisa,7,2015,28-Jul-15
,35,Pallisa,7,2015,28-Jul-15
,33,Pallisa,7,2015,28-Jul-15
,18,Pallisa,7,2015,28-Jul-15
,43,Pallisa,7,2015,28-Jul-15
,16,Pallisa,7,2015,28-Jul-15
,19,Pallisa,7,2015,28-Jul-15
,41,Pallisa,7,2015,28-Jul-15
,28,Pallisa,7,2015,28-Jul-15
,33,Pallisa,7,2015,28-Jul-15
,42,Pallisa,7,2015,28-Jul-15
,28,Pallisa,7,2015,28-Jul-15
,20,Pallisa,7,2015,28-Jul-15
,62,Pallisa,7,2015,28-Jul-15
,28,Pallisa,7,2015,28-Jul-15
,36,Pallisa,7,2015,29-Jul-15
,44,Pallisa,7,2015,29-Jul-15
,60,Pallisa,7,2015,29-Jul-15
,42,Pallisa,7,2015,29-Jul-15
,33,Pallisa,7,2015,29-Jul-15
,25,Pallisa,7,2015,29-Jul-15
,33,Pallisa,7,2015,29-Jul-15
,27,Pallisa,7,2015,29-Jul-15
,65,Pallisa,7,2015,29-Jul-15
,30,Pallisa,7,2015,29-Jul-15
,20,Pallisa,7,2015,29-Jul-15
,34,Pallisa,7,2015,29-Jul-15
,28,Pallisa,7,2015,29-Jul-15
,26,Pallisa,7,2015,29-Jul-15
,38,Pallisa,7,2015,30-Jul-15
,50,Pallisa,7,2015,30-Jul-15
,26,Pallisa,7,2015,30-Jul-15
,19,Pallisa,7,2015,30-Jul-15
,23,Pallisa,8,2015,01-Aug-15
,30,Pallisa,8,2015,01-Aug-15
,30,Pallisa,8,2015,01-Aug-15
,49,Pallisa,8,2015,04-Aug-15
,42,Pallisa,8,2015,24-Aug-15
,58,Pallisa,8,2015,24-Aug-15
,47,Pallisa,8,2015,24-Aug-15
,44,Pallisa,8,2015,24-Aug-15
,21,Pallisa,8,2015,24-Aug-15
,43,Pallisa,8,2015,24-Aug-15
,56,Pallisa,8,2015,24-Aug-15
,46,Pallisa,9,2015,01-Sep-15
,87,Pallisa,9,2015,01-Sep-15
,62,Pallisa,9,2015,01-Sep-15
,48,Pallisa,9,2015,01-Sep-15
,19,Pallisa,9,2015,02-Sep-15
,80,Pallisa,9,2015,02-Sep-15
,69,Pallisa,9,2015,02-Sep-15
,34,Pallisa,9,2015,02-Sep-15
,41,Manafwa,10,2015,21-Oct-15
,50,Manafwa,10,2015,21-Oct-15
,35,Mbale,10,2015,21-Oct-15
,62,Manafwa,10,2015,21-Oct-15
,40,Mbale,10,2015,21-Oct-15
,30,Manafwa,10,2015,22-Oct-15
,38,Manafwa,10,2015,22-Oct-15
,30,Manafwa,10,2015,22-Oct-15
,98,Manafwa,10,2015,22-Oct-15
,68,Manafwa,10,2015,22-Oct-15
,28,Manafwa,10,2015,22-Oct-15
,24,Manafwa,10,2015,22-Oct-15
,68,Manafwa,10,2015,22-Oct-15
,46,Manafwa,10,2015,22-Oct-15
,72,Manafwa,10,2015,22-Oct-15
,38,Manafwa,10,2015,22-Oct-15
,42,Manafwa,10,2015,22-Oct-15
,34,Manafwa,10,2015,22-Oct-15
,80,Manafwa,10,2015,22-Oct-15
,72,Manafwa,10,2015,22-Oct-15
,60,Manafwa,10,2015,22-Oct-15
,54,Manafwa,10,2015,22-Oct-15
,33,Manafwa,10,2015,22-Oct-15
,22,Manafwa,10,2015,22-Oct-15
,35,Manafwa,10,2015,22-Oct-15
,36,Manafwa,10,2015,22-Oct-15
,44,Manafwa,10,2015,22-Oct-15
,44,Manafwa,10,2015,22-Oct-15
,40,Manafwa,10,2015,22-Oct-15
,27,Manafwa,10,2015,22-Oct-15
,101,Manafwa,10,2015,22-Oct-15
,43,Manafwa,10,2015,22-Oct-15
,74,Manafwa,10,2015,22-Oct-15
,77,Manafwa,10,2015,22-Oct-15
,38,Manafwa,10,2015,22-Oct-15
,34,Manafwa,10,2015,22-Oct-15
,54,Manafwa,10,2015,22-Oct-15
,34,Manafwa,10,2015,22-Oct-15
,30,Manafwa,10,2015,22-Oct-15
,50,Manafwa,10,2015,22-Oct-15
,98,Manafwa,10,2015,22-Oct-15
,35,Manafwa,10,2015,22-Oct-15
,42,Manafwa,10,2015,22-Oct-15
,58,Manafwa,10,2015,22-Oct-15
,80,Manafwa,10,2015,22-Oct-15
,34,Manafwa,10,2015,22-Oct-15
,20,Manafwa,10,2015,22-Oct-15
,41,Manafwa,10,2015,22-Oct-15
,76,Mbale,10,2015,22-Oct-15
,54,Manafwa,10,2015,22-Oct-15
,23,Mbale,10,2015,22-Oct-15
,71,Manafwa,10,2015,22-Oct-15
,35,Manafwa,10,2015,22-Oct-15
,35,Manafwa,10,2015,22-Oct-15
,11,Manafwa,10,2015,22-Oct-15
,71,Manafwa,10,2015,22-Oct-15
,71,Manafwa,10,2015,22-Oct-15
,103,Manafwa,10,2015,22-Oct-15
,20,Mbale,10,2015,23-Oct-15
,36,Mbale,10,2015,23-Oct-15
,26,Mbale,10,2015,23-Oct-15
,45,Manafwa,10,2015,24-Oct-15
,52,Mbale,10,2015,24-Oct-15
,42,Mbale,10,2015,24-Oct-15
,38,Mbale,10,2015,24-Oct-15
,52,Mbale,10,2015,24-Oct-15
,43,Mbale,10,2015,24-Oct-15
,140,Tororo,11,2015,06-Nov-15
,77,Tororo,11,2015,06-Nov-15
,80,Tororo,11,2015,06-Nov-15
,110,Tororo,11,2015,06-Nov-15
,120,Tororo,11,2015,07-Nov-15
