id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year,cem005_today
,Yala,17,1,12,2014,16dec2014
,Rongo,19,1,12,2014,16dec2014
,Migori,30,1,12,2014,18dec2014
,Rongo,29,1,12,2014,20dec2014
,Rongo,21,1,12,2014,16dec2014
,Migori,23,1,12,2014,28-Jan-15
,Rongo,19,1,12,2014,16dec2014
,Migori,22,1,12,2014,20dec2014
,Rongo,24,1,12,2014,16dec2014
,Rongo,21,1,12,2014,17dec2014
,Migori,20,1,12,2014,07-Jan-15
,Migori,14,1,12,2014,16dec2014
,Migori,22,1,12,2014,16dec2014
,Rongo,16,1,12,2014,16dec2014
,Rongo,20,1,12,2014,18dec2014
,Kuria,29,1,12,2014,16dec2014
,Rongo,20,1,12,2014,16dec2014
,Yala,30,1,12,2014,16dec2014
,Migori,24,1,12,2014,16dec2014
,Rongo,43,1,12,2014,16dec2014
,Kuria,25,1,12,2014,16dec2014
,Kuria,27,1,12,2014,16dec2014
,Migori,21,1,12,2014,16dec2014
,Migori,18,1,12,2014,16dec2014
,Migori,40,1,12,2014,18dec2014
,Rongo,15,1,12,2014,16dec2014
,Rongo,14,1,12,2014,16dec2014
,Rongo,25,1,12,2014,16dec2014
,Rongo,19,1,12,2014,16dec2014
,Rongo,22,1,12,2014,16dec2014
,Kuria,18,1,12,2014,16dec2014
,Kuria,20,1,12,2014,16dec2014
,Yala,25,1,12,2014,16dec2014
,Rongo,20,1,12,2014,16dec2014
,Yala,23,1,12,2014,16dec2014
,Rongo,24,1,12,2014,16dec2014
,Yala,16,1,12,2014,16dec2014
,Migori,22,1,12,2014,16dec2014
,Rongo,30,1,12,2014,17dec2014
,Rongo,19,1,12,2014,19dec2014
,Yala,18,1,12,2014,16dec2014
,Yala,13,1,12,2014,16dec2014
,Rongo,17,1,12,2014,17dec2014
,Rongo,24,1,12,2014,16dec2014
,Migori,29,1,12,2014,28-Jan-15
,Yala,26,1,12,2014,16dec2014
,Migori,24,1,12,2014,28-Jan-15
,Yala,14,1,12,2014,16dec2014
,Kuria,33,1,12,2014,16dec2014
,Rongo,22,1,12,2014,16dec2014
,Busia,29,1,12,2014,17dec2014
,Yala,16,1,12,2014,17dec2014
,Kuria,15,1,12,2014,17dec2014
,Busia,29,1,12,2014,17dec2014
,Busia,31,1,12,2014,18dec2014
,Kuria,14,1,12,2014,17dec2014
,Busia,41,1,12,2014,17dec2014
,Yala,36,1,12,2014,17dec2014
,Rongo,15,1,12,2014,17dec2014
,Migori,17,1,12,2014,17dec2014
,Rongo,17,1,12,2014,17dec2014
,Kuria,24,1,12,2014,17dec2014
,Kuria,10,1,12,2014,17dec2014
,Busia,27,1,12,2014,17dec2014
,Kuria,12,1,12,2014,17dec2014
,Migori,20,1,12,2014,17dec2014
,Yala,27,1,12,2014,17dec2014
,Busia,16,1,12,2014,17dec2014
,Busia,21,1,12,2014,17dec2014
,Rongo,20,1,12,2014,17dec2014
,Kuria,17,1,12,2014,17dec2014
,Migori,14,1,12,2014,17dec2014
,Kuria,30,1,12,2014,17dec2014
,Busia,31,1,12,2014,17dec2014
,Busia,32,1,12,2014,17dec2014
,Rongo,15,1,12,2014,17dec2014
,Kuria,15,1,12,2014,17dec2014
,Migori,27,1,12,2014,18dec2014
,Migori,20,1,12,2014,17dec2014
,Yala,41,1,12,2014,17dec2014
,Migori,25,1,12,2014,28-Jan-15
,Busia,23,1,12,2014,17dec2014
,Migori,23,1,12,2014,17dec2014
,Kuria,14,1,12,2014,17dec2014
,Kuria,17,1,12,2014,17dec2014
,Migori,18,1,12,2014,17dec2014
,Busia,31,1,12,2014,17dec2014
,Rongo,21,1,12,2014,17dec2014
,Busia,28,1,12,2014,17dec2014
,Rongo,27,1,12,2014,17dec2014
,Migori,17,1,12,2014,18dec2014
,Kuria,19,1,12,2014,17dec2014
,Migori,27,1,12,2014,17dec2014
,Rongo,24,1,12,2014,17dec2014
,Busia,24,1,12,2014,18dec2014
,Yala,29,1,12,2014,17dec2014
,Busia,25,1,12,2014,17dec2014
,Migori,15,1,12,2014,18dec2014
,Yala,34,1,12,2014,17dec2014
,Rongo,18,1,12,2014,17dec2014
,Yala,24,1,12,2014,17dec2014
,Busia,60,1,12,2014,18dec2014
,Busia,25,1,12,2014,17dec2014
,Rongo,17,1,12,2014,17dec2014
,Rongo,30,1,12,2014,17dec2014
,Kuria,14,1,12,2014,17dec2014
,Busia,39,1,12,2014,17dec2014
,Rongo,15,1,12,2014,18dec2014
,Kuria,24,1,12,2014,17dec2014
,Kuria,15,1,12,2014,17dec2014
,Rongo,32,1,12,2014,18dec2014
,Busia,18,1,12,2014,17dec2014
,Rongo,26,1,12,2014,18dec2014
,Yala,29,1,12,2014,17dec2014
,Rongo,27,1,12,2014,17dec2014
,Kuria,30,1,12,2014,17dec2014
,Migori,20,1,12,2014,28-Jan-15
,Rongo,15,1,12,2014,17dec2014
,Rongo,15,1,12,2014,18dec2014
,Kuria,15,1,12,2014,17dec2014
,Busia,24,1,12,2014,18dec2014
,Rongo,22,1,12,2014,18dec2014
,Migori,24,1,12,2014,19dec2014
,Busia,17,1,12,2014,18dec2014
,Kuria,15,1,12,2014,18dec2014
,Migori,20,1,12,2014,28-Jan-15
,Busia,31,1,12,2014,18dec2014
,Migori,20,1,12,2014,19dec2014
,Busia,64,1,12,2014,18dec2014
,Kuria,26,1,12,2014,18dec2014
,Busia,48,1,12,2014,18dec2014
,Rongo,24,1,12,2014,18dec2014
,Busia,36,1,12,2014,18dec2014
,Busia,35,1,12,2014,18dec2014
,Busia,27,1,12,2014,18dec2014
,Migori,16,1,12,2014,07-Jan-15
,Busia,24,1,12,2014,18dec2014
,Migori,35,1,12,2014,18dec2014
,Busia,34,1,12,2014,18dec2014
,Busia,21,1,12,2014,18dec2014
,Kuria,20,1,12,2014,18dec2014
,Rongo,24,1,12,2014,18dec2014
,Migori,21,1,12,2014,18dec2014
,Rongo,31,1,12,2014,18dec2014
,Kuria,19,1,12,2014,18dec2014
,Busia,45,1,12,2014,18dec2014
,Busia,20,1,12,2014,18dec2014
,Rongo,22,1,12,2014,18dec2014
,Busia,40,1,12,2014,18dec2014
,Rongo,28,1,12,2014,18dec2014
,Busia,26,1,12,2014,18dec2014
,Kuria,24,1,12,2014,18dec2014
,Rongo,23,1,12,2014,18dec2014
,Migori,15,1,12,2014,28-Jan-15
,Migori,18,1,12,2014,18dec2014
,Busia,41,1,12,2014,18dec2014
,Rongo,26,1,12,2014,18dec2014
,Rongo,23,1,12,2014,18dec2014
,Migori,20,1,12,2014,18dec2014
,Kuria,16,1,12,2014,18dec2014
,Busia,35,1,12,2014,18dec2014
,Busia,33,1,12,2014,18dec2014
,Busia,21,1,12,2014,18dec2014
,Rongo,15,1,12,2014,18dec2014
,Migori,15,1,12,2014,18dec2014
,Migori,20,1,12,2014,28-Jan-15
,Migori,20,1,12,2014,18dec2014
,Rongo,21,1,12,2014,18dec2014
,Rongo,38,1,12,2014,19dec2014
,Rongo,23,1,12,2014,19dec2014
,Kuria,14,1,12,2014,19dec2014
,Rongo,31,1,12,2014,19dec2014
,Kuria,22,1,12,2014,19dec2014
,Kuria,19,1,12,2014,19dec2014
,Kuria,16,1,12,2014,19dec2014
,Kuria,10,1,12,2014,19dec2014
,Kuria,20,1,12,2014,19dec2014
,Rongo,35,1,12,2014,19dec2014
,Busia,34,1,12,2014,19dec2014
,Rongo,24,1,12,2014,19dec2014
,Rongo,35,1,12,2014,19dec2014
,Kuria,50,1,12,2014,19dec2014
,Kuria,19,1,12,2014,19dec2014
,Rongo,21,1,12,2014,19dec2014
,Rongo,21,1,12,2014,19dec2014
,Busia,30,1,12,2014,19dec2014
,Rongo,21,1,12,2014,17dec2014
,Rongo,25,1,12,2014,22dec2014
,Rongo,20,1,12,2014,22dec2014
,Rongo,23,1,12,2014,22dec2014
,Rongo,19,1,12,2014,22dec2014
,Kuria,30,1,12,2014,25dec2014
,Migori,14,1,12,2014,28-Jan-15
,Busia,20,1,12,2014,01dec2014
,Yala,29,1,1,2015,06-Jan-15
,Yala,32,1,1,2015,06-Jan-15
,Rongo,15,1,1,2015,06-Jan-15
,Yala,20,1,1,2015,06-Jan-15
,Yala,15,1,1,2015,06-Jan-15
,Yala,12,1,1,2015,06-Jan-15
,Rongo,26,1,1,2015,07-Jan-15
,Yala,28,1,1,2015,07-Jan-15
,Yala,22,1,1,2015,07-Jan-15
,Yala,11,1,1,2015,07-Jan-15
,Rongo,16,1,1,2015,07-Jan-15
,Yala,16,1,1,2015,07-Jan-15
,Migori,19,1,1,2015,08-Jan-15
,Rongo,24,1,1,2015,07-Jan-15
,Migori,20,1,1,2015,08-Jan-15
,Yala,25,1,1,2015,08-Jan-15
,Migori,17,1,1,2015,08-Jan-15
,Migori,32,1,1,2015,08-Jan-15
,Yala,18,1,1,2015,08-Jan-15
,Migori,15,1,1,2015,08-Jan-15
,Migori,11,1,1,2015,08-Jan-15
,Migori,23,1,1,2015,08-Jan-15
,Migori,16,1,1,2015,08-Jan-15
,Migori,14,1,1,2015,28-Jan-15
,Migori,26,1,1,2015,08-Jan-15
,Migori,16,1,1,2015,08-Jan-15
,Yala,18,1,1,2015,08-Jan-15
,Migori,15,1,1,2015,08-Jan-15
,Rongo,39,1,1,2015,09-Jan-15
,Migori,28,1,1,2015,09-Jan-15
,Busia,25,1,1,2015,09-Jan-15
,Migori,47,1,1,2015,29oct2014
,Migori,24,1,1,2015,09-Jan-15
,Rongo,23,1,1,2015,09-Jan-15
,Migori,16,1,1,2015,28oct2014
,Migori,18,1,1,2015,28oct2014
,Migori,25,1,1,2015,29oct2014
,Migori,20,1,1,2015,09-Jan-15
,Busia,34,1,1,2015,09-Jan-15
,Rongo,17,1,1,2015,09-Jan-15
,Rongo,17,1,1,2015,09-Jan-15
,Kuria,22,1,1,2015,09-Jan-15
,Migori,15,1,1,2015,09-Jan-15
,Busia,46,1,1,2015,09-Jan-15
,Rongo,32,1,1,2015,09-Jan-15
,Busia,22,1,1,2015,09-Jan-15
,Kuria,18,1,1,2015,10-Jan-15
,Migori,55,1,1,2015,29oct2014
,Busia,21,1,1,2015,09-Jan-15
,Busia,19,1,1,2015,09-Jan-15
,Rongo,43,1,1,2015,09-Jan-15
,Busia,32,1,1,2015,09-Jan-15
,Busia,16,1,1,2015,09-Jan-15
,Migori,13,1,1,2015,22-Nov-14
,Rongo,20,1,1,2015,09-Jan-15
,Busia,34,1,1,2015,09-Jan-15
,Migori,35,1,1,2015,12-Jan-15
,Rongo,17,1,1,2015,09-Jan-15
,Rongo,21,1,1,2015,09-Jan-15
,Rongo,20,1,1,2015,09-Jan-15
,Busia,31,1,1,2015,09-Jan-15
,Migori,25,1,1,2015,27oct2014
,Migori,49,1,1,2015,09-Jan-15
,Busia,23,1,1,2015,09-Jan-15
,Migori,21,1,1,2015,27oct2014
,Busia,34,1,1,2015,09-Jan-15
,Migori,24,1,1,2015,10-Jan-15
,Migori,30,1,1,2015,27oct2014
,Migori,52,1,1,2015,27oct2014
,Busia,29,1,1,2015,09-Jan-15
,Migori,20,1,1,2015,29oct2014
,Migori,11,1,1,2015,26-Nov-14
,Migori,25,1,1,2015,27oct2014
,Busia,28,1,1,2015,09-Jan-15
,Migori,15,1,1,2015,28oct2014
,Migori,15,1,1,2015,26-Nov-14
,Migori,56,1,1,2015,29oct2014
,Migori,19,1,1,2015,10-Jan-15
,Kuria,35,1,1,2015,09-Jan-15
,Rongo,15,1,1,2015,09-Jan-15
,Migori,20,1,1,2015,27oct2014
,Migori,19,1,1,2015,28oct2014
,Busia,54,1,1,2015,09-Jan-15
,Busia,54,1,1,2015,09-Jan-15
,Busia,26,1,1,2015,09-Jan-15
,Rongo,21,1,1,2015,09-Jan-15
,Migori,18,1,1,2015,11-Jan-15
,Migori,17,1,1,2015,09-Jan-15
,Kuria,43,1,1,2015,14-Jan-15
,Rongo,21,1,1,2015,09-Jan-15
,Migori,12,1,1,2015,09-Jan-15
,Migori,28,1,1,2015,27oct2014
,Kuria,22,1,1,2015,10-Jan-15
,Migori,29,1,1,2015,19-Nov-14
,Busia,27,1,1,2015,10-Jan-15
,Migori,23,1,1,2015,24oct2014
,Migori,17,1,1,2015,29oct2014
,Migori,15,1,1,2015,22-Nov-14
,Busia,43,1,1,2015,10-Jan-15
,Busia,13,1,1,2015,10-Jan-15
,Migori,23,1,1,2015,29oct2014
,Migori,17,1,1,2015,29oct2014
,Busia,18,1,1,2015,10-Jan-15
,Busia,26,1,1,2015,10-Jan-15
,Busia,46,1,1,2015,10-Jan-15
,Migori,30,1,1,2015,21oct2014
,Kuria,37,1,1,2015,10-Jan-15
,Busia,25,1,1,2015,10-Jan-15
,Busia,22,1,1,2015,10-Jan-15
,Migori,28,1,1,2015,19-Nov-14
,Migori,17,1,1,2015,28-Jan-15
,Migori,23,1,1,2015,27oct2014
,Migori,20,1,1,2015,29oct2014
,Busia,16,1,1,2015,10-Jan-15
,Busia,13,1,1,2015,10-Jan-15
,Busia,19,1,1,2015,10-Jan-15
,Migori,18,1,1,2015,27oct2014
,Migori,15,1,1,2015,22-Nov-14
,Busia,37,1,1,2015,10-Jan-15
,Migori,38,1,1,2015,21oct2014
,Busia,54,1,1,2015,10-Jan-15
,Kuria,29,1,1,2015,10-Jan-15
,Busia,30,1,1,2015,10-Jan-15
,Busia,15,1,1,2015,11-Jan-15
,Busia,34,1,1,2015,11-Jan-15
,Busia,17,1,1,2015,11-Jan-15
,Busia,26,1,1,2015,11-Jan-15
,Busia,23,1,1,2015,11-Jan-15
,Busia,18,1,1,2015,11-Jan-15
,Busia,17,1,1,2015,12-Jan-15
,Busia,37,1,1,2015,12-Jan-15
,Busia,22,1,1,2015,12-Jan-15
,Migori,22,1,1,2015,28-Jan-15
,Migori,30,1,1,2015,12-Jan-15
,Kakamega,16,1,1,2015,12-Jan-15
,Rongo,46,1,1,2015,12-Jan-15
,Kuria,23,1,1,2015,14-Jan-15
,Migori,15,1,1,2015,12-Jan-15
,Busia,18,1,1,2015,12-Jan-15
,Kuria,24,1,1,2015,12-Jan-15
,Rongo,14,1,1,2015,12-Jan-15
,Busia,43,1,1,2015,12-Jan-15
,Kuria,21,1,1,2015,12-Jan-15
,Kuria,30,1,1,2015,12-Jan-15
,Busia,20,1,1,2015,12-Jan-15
,Rongo,34,1,1,2015,12-Jan-15
,Busia,24,1,1,2015,12-Jan-15
,Migori,16,1,1,2015,12-Jan-15
,Rongo,22,1,1,2015,12-Jan-15
,Rongo,22,1,1,2015,12-Jan-15
,Migori,19,1,1,2015,28-Jan-15
,Rongo,20,1,1,2015,12-Jan-15
,Busia,51,1,1,2015,12-Jan-15
,Rongo,19,1,1,2015,12-Jan-15
,Rongo,20,1,1,2015,13-Jan-15
,Busia,25,1,1,2015,12-Jan-15
,Busia,27,1,1,2015,12-Jan-15
,Rongo,52,1,1,2015,08-Jan-15
,Rongo,14,1,1,2015,13-Jan-15
,Migori,16,1,1,2015,12-Jan-15
,Busia,17,1,1,2015,12-Jan-15
,Rongo,16,1,1,2015,12-Jan-15
,Busia,27,1,1,2015,12-Jan-15
,Busia,31,1,1,2015,12-Jan-15
,Busia,35,1,1,2015,12-Jan-15
,Rongo,15,1,1,2015,12-Jan-15
,Busia,50,1,1,2015,12-Jan-15
,Rongo,18,1,1,2015,12-Jan-15
,Rongo,33,1,1,2015,12-Jan-15
,Migori,16,1,1,2015,12-Jan-15
,Rongo,17,1,1,2015,12-Jan-15
,Migori,13,1,1,2015,28-Jan-15
,Yala,17,1,1,2015,12-Jan-15
,Busia,22,1,1,2015,12-Jan-15
,Busia,18,1,1,2015,12-Jan-15
,Busia,30,1,1,2015,12-Jan-15
,Busia,22,1,1,2015,12-Jan-15
,Busia,50,1,1,2015,12-Jan-15
,Migori,17,1,1,2015,12-Jan-15
,Kuria,33,1,1,2015,12-Jan-15
,Rongo,19,1,1,2015,12-Jan-15
,Kuria,29,1,1,2015,12-Jan-15
,Busia,36,1,1,2015,12-Jan-15
,Migori,18,1,1,2015,12-Jan-15
,Busia,28,1,1,2015,12-Jan-15
,Kakamega,24,1,1,2015,12-Jan-15
,Kuria,31,1,1,2015,12-Jan-15
,Busia,16,1,1,2015,12-Jan-15
,Migori,23,1,1,2015,13-Jan-15
,Kuria,17,1,1,2015,12-Jan-15
,Migori,26,1,1,2015,12-Jan-15
,Rongo,15,1,1,2015,12-Jan-15
,Migori,35,1,1,2015,13-Jan-15
,Rongo,21,1,1,2015,13-Jan-15
,Busia,26,1,1,2015,13-Jan-15
,Rongo,24,1,1,2015,13-Jan-15
,Migori,22,1,1,2015,28-Jan-15
,Rongo,30,1,1,2015,13-Jan-15
,Rongo,28,1,1,2015,13-Jan-15
,Busia,36,1,1,2015,13-Jan-15
,Kakamega,22,1,1,2015,13-Jan-15
,Rongo,20,1,1,2015,14-Jan-15
,Kuria,25,1,1,2015,13-Jan-15
,Busia,23,1,1,2015,13-Jan-15
,Kuria,18,1,1,2015,13-Jan-15
,Busia,24,1,1,2015,13-Jan-15
,Busia,38,1,1,2015,13-Jan-15
,Busia,40,1,1,2015,13-Jan-15
,Kuria,18,1,1,2015,14-Jan-15
,Busia,37,1,1,2015,13-Jan-15
,Busia,16,1,1,2015,13-Jan-15
,Rongo,30,1,1,2015,13-Jan-15
,Rongo,21,1,1,2015,09-Jan-15
,Busia,25,1,1,2015,13-Jan-15
,Rongo,24,1,1,2015,13-Jan-15
,Rongo,24,1,1,2015,13-Jan-15
,Migori,25,1,1,2015,28-Jan-15
,Kakamega,67,1,1,2015,13-Jan-15
,Kuria,18,1,1,2015,13-Jan-15
,Kuria,26,1,1,2015,14-Jan-15
,Busia,15,1,1,2015,13-Jan-15
,Busia,43,1,1,2015,13-Jan-15
,Kakamega,36,1,1,2015,13-Jan-15
,Kuria,25,1,1,2015,13-Jan-15
,Busia,30,1,1,2015,13-Jan-15
,Kakamega,17,1,1,2015,13-Jan-15
,Rongo,28,1,1,2015,13-Jan-15
,Busia,77,1,1,2015,13-Jan-15
,Busia,32,1,1,2015,13-Jan-15
,Kuria,21,1,1,2015,13-Jan-15
,Busia,18,1,1,2015,13-Jan-15
,Busia,17,1,1,2015,13-Jan-15
,Rongo,29,1,1,2015,13-Jan-15
,Busia,24,1,1,2015,13-Jan-15
,Migori,42,1,1,2015,13-Jan-15
,Migori,22,1,1,2015,29-Jan-15
,Rongo,41,1,1,2015,13-Jan-15
,Kuria,37,1,1,2015,13-Jan-15
,Kuria,32,1,1,2015,13-Jan-15
,Kuria,29,1,1,2015,13-Jan-15
,Kuria,31,1,1,2015,14-Jan-15
,Kuria,22,1,1,2015,14-Jan-15
,Busia,24,1,1,2015,13-Jan-15
,Rongo,15,1,1,2015,13-Jan-15
,Rongo,23,1,1,2015,13-Jan-15
,Migori,20,1,1,2015,15-Jan-15
,Migori,24,1,1,2015,13-Jan-15
,Busia,23,1,1,2015,13-Jan-15
,Kakamega,20,1,1,2015,17-Feb-15
,Busia,30,1,1,2015,13-Jan-15
,Kuria,26,1,1,2015,13-Jan-15
,Kuria,22,1,1,2015,13-Jan-15
,Busia,27,1,1,2015,13-Jan-15
,Migori,16,1,1,2015,13-Jan-15
,Kakamega,16,1,1,2015,13-Jan-15
,Rongo,17,1,1,2015,13-Jan-15
,Busia,18,1,1,2015,13-Jan-15
,Kakamega,20,1,1,2015,13-Jan-15
,Migori,24,1,1,2015,14-Jan-15
,Migori,31,1,1,2015,15-Jan-15
,Migori,15,1,1,2015,17-Jan-15
,Rongo,17,1,1,2015,14-Jan-15
,Kakamega,29,1,1,2015,15-Jan-15
,Rongo,21,1,1,2015,15-Jan-15
,Rongo,17,1,1,2015,14-Jan-15
,Rongo,16,1,1,2015,15-Jan-15
,Migori,29,1,1,2015,15-Jan-15
,Rongo,60,1,1,2015,14-Jan-15
,Busia,21,1,1,2015,14-Jan-15
,Rongo,15,1,1,2015,15-Jan-15
,Busia,44,1,1,2015,14-Jan-15
,Busia,35,1,1,2015,14-Jan-15
,Busia,14,1,1,2015,14-Jan-15
,Kakamega,44,1,1,2015,17-Feb-15
,Migori,18,1,1,2015,28-Jan-15
,Kakamega,21,1,1,2015,14-Jan-15
,Migori,13,1,1,2015,14-Jan-15
,Kuria,21,1,1,2015,15-Jan-15
,Rongo,14,1,1,2015,14-Jan-15
,Busia,26,1,1,2015,14-Jan-15
,Rongo,32,1,1,2015,14-Jan-15
,Kuria,36,1,1,2015,14-Jan-15
,Kakamega,16,1,1,2015,15-Jan-15
,Rongo,19,1,1,2015,14-Jan-15
,Busia,17,1,1,2015,14-Jan-15
,Siaya,35,1,1,2015,15-Jan-15
,Busia,22,1,1,2015,14-Jan-15
,Busia,21,1,1,2015,14-Jan-15
,Kakamega,28,1,1,2015,14-Jan-15
,Busia,44,1,1,2015,14-Jan-15
,Busia,75,1,1,2015,14-Jan-15
,Migori,40,1,1,2015,14-Jan-15
,Busia,25,1,1,2015,14-Jan-15
,Migori,17,1,1,2015,14-Jan-15
,Busia,17,1,1,2015,14-Jan-15
,Busia,30,1,1,2015,14-Jan-15
,Kakamega,24,1,1,2015,14-Jan-15
,Busia,24,1,1,2015,14-Jan-15
,Busia,20,1,1,2015,14-Jan-15
,Busia,32,1,1,2015,14-Jan-15
,Kakamega,20,1,1,2015,14-Jan-15
,Rongo,15,1,1,2015,14-Jan-15
,Busia,27,1,1,2015,14-Jan-15
,Kuria,17,1,1,2015,14-Jan-15
,Kuria,18,1,1,2015,14-Jan-15
,Busia,38,1,1,2015,14-Jan-15
,Rongo,18,1,1,2015,15-Jan-15
,Busia,42,1,1,2015,14-Jan-15
,Busia,23,1,1,2015,14-Jan-15
,Migori,14,1,1,2015,15-Jan-15
,Kuria,36,1,1,2015,15-Jan-15
,Busia,25,1,1,2015,15-Jan-15
,Kuria,23,1,1,2015,15-Jan-15
,Busia,21,1,1,2015,15-Jan-15
,Kuria,22,1,1,2015,15-Jan-15
,Kuria,16,1,1,2015,15-Jan-15
,Busia,24,1,1,2015,15-Jan-15
,Migori,20,1,1,2015,15-Jan-15
,Rongo,26,1,1,2015,15-Jan-15
,Busia,28,1,1,2015,15-Jan-15
,Busia,18,1,1,2015,15-Jan-15
,Kakamega,23,1,1,2015,15-Jan-15
,Busia,20,1,1,2015,15-Jan-15
,Busia,23,1,1,2015,15-Jan-15
,Kakamega,37,1,1,2015,15-Jan-15
,Rongo,22,1,1,2015,15-Jan-15
,Migori,17,1,1,2015,28-Jan-15
,Kuria,23,1,1,2015,15-Jan-15
,Busia,27,1,1,2015,15-Jan-15
,Rongo,18,1,1,2015,15-Jan-15
,Migori,24,1,1,2015,15-Jan-15
,Kakamega,33,1,1,2015,15-Jan-15
,Busia,25,1,1,2015,15-Jan-15
,Kakamega,17,1,1,2015,15-Jan-15
,Busia,21,1,1,2015,15-Jan-15
,Rongo,21,1,1,2015,15-Jan-15
,Migori,22,1,1,2015,15-Jan-15
,Rongo,25,1,1,2015,15-Jan-15
,Kuria,30,1,1,2015,15-Jan-15
,Rongo,16,1,1,2015,15-Jan-15
,Kuria,21,1,1,2015,15-Jan-15
,Kakamega,19,1,1,2015,15-Jan-15
,Kuria,24,1,1,2015,16-Jan-15
,Kakamega,14,1,1,2015,15-Jan-15
,Kuria,22,1,1,2015,15-Jan-15
,Kuria,18,1,1,2015,16-Jan-15
,Rongo,27,1,1,2015,15-Jan-15
,Kuria,18,1,1,2015,15-Jan-15
,Rongo,34,1,1,2015,15-Jan-15
,Kakamega,22,1,1,2015,16-Jan-15
,Kakamega,24,1,1,2015,15-Jan-15
,Kakamega,24,1,1,2015,15-Jan-15
,Kakamega,17,1,1,2015,15-Jan-15
,Migori,24,1,1,2015,15-Jan-15
,Busia,36,1,1,2015,15-Jan-15
,Kuria,41,1,1,2015,15-Jan-15
,Kakamega,59,1,1,2015,17-Feb-15
,Busia,26,1,1,2015,15-Jan-15
,Busia,31,1,1,2015,15-Jan-15
,Migori,17,1,1,2015,16-Jan-15
,Busia,26,1,1,2015,15-Jan-15
,Rongo,15,1,1,2015,15-Jan-15
,Kuria,13,1,1,2015,15-Jan-15
,Kakamega,20,1,1,2015,16-Jan-15
,Busia,24,1,1,2015,15-Jan-15
,Busia,68,1,1,2015,15-Jan-15
,Kuria,36,1,1,2015,15-Jan-15
,Busia,19,1,1,2015,15-Jan-15
,Kakamega,31,1,1,2015,15-Jan-15
,Kakamega,14,1,1,2015,17-Feb-15
,Kuria,27,1,1,2015,15-Jan-15
,Busia,55,1,1,2015,15-Jan-15
,Rongo,22,1,1,2015,15-Jan-15
,Busia,35,1,1,2015,15-Jan-15
,Busia,20,1,1,2015,15-Jan-15
,Rongo,17,1,1,2015,15-Jan-15
,Busia,45,1,1,2015,15-Jan-15
,Rongo,20,1,1,2015,15-Jan-15
,Busia,28,1,1,2015,15-Jan-15
,Kakamega,15,1,1,2015,15-Jan-15
,Busia,45,1,1,2015,15-Jan-15
,Rongo,14,1,1,2015,15-Jan-15
,Busia,39,1,1,2015,16-Jan-15
,Rongo,22,1,1,2015,17-Jan-15
,Rongo,16,1,1,2015,16-Jan-15
,Kuria,17,1,1,2015,16-Jan-15
,Kuria,23,1,1,2015,14-Jan-15
,Kuria,21,1,1,2015,16-Jan-15
,Rongo,19,1,1,2015,16-Jan-15
,Busia,23,1,1,2015,16-Jan-15
,Kakamega,66,1,1,2015,16-Jan-15
,Rongo,14,1,1,2015,16-Jan-15
,Kakamega,28,1,1,2015,16-Jan-15
,Kakamega,36,1,1,2015,16-Jan-15
,Rongo,36,1,1,2015,18-Jan-15
,Rongo,25,1,1,2015,17-Jan-15
,Rongo,20,1,1,2015,21-Jan-15
,Kakamega,28,1,1,2015,16-Jan-15
,Kakamega,42,1,1,2015,16-Jan-15
,Rongo,25,1,1,2015,16-Jan-15
,Rongo,24,1,1,2015,16-Jan-15
,Busia,44,1,1,2015,16-Jan-15
,Kakamega,14,1,1,2015,17-Feb-15
,Rongo,24,1,1,2015,16-Jan-15
,Rongo,21,1,1,2015,16-Jan-15
,Busia,28,1,1,2015,16-Jan-15
,Busia,23,1,1,2015,16-Jan-15
,Busia,26,1,1,2015,16-Jan-15
,Kakamega,16,1,1,2015,16-Jan-15
,Rongo,27,1,1,2015,16-Jan-15
,Kuria,28,1,1,2015,16-Jan-15
,Busia,26,1,1,2015,16-Jan-15
,Kakamega,49,1,1,2015,28-Jan-15
,Kuria,13,1,1,2015,16-Jan-15
,Rongo,24,1,1,2015,16-Jan-15
,Kuria,29,1,1,2015,16-Jan-15
,Kuria,24,1,1,2015,14-Jan-15
,Kuria,28,1,1,2015,16-Jan-15
,Kakamega,66,1,1,2015,18-Jan-15
,Busia,35,1,1,2015,16-Jan-15
,Rongo,32,1,1,2015,21-Jan-15
,Busia,21,1,1,2015,16-Jan-15
,Kuria,27,1,1,2015,16-Jan-15
,Rongo,23,1,1,2015,16-Jan-15
,Rongo,20,1,1,2015,16-Jan-15
,Rongo,18,1,1,2015,16-Jan-15
,Busia,21,1,1,2015,16-Jan-15
,Kakamega,31,1,1,2015,28-Jan-15
,Busia,24,1,1,2015,16-Jan-15
,Kakamega,23,1,1,2015,16-Jan-15
,Busia,37,1,1,2015,16-Jan-15
,Busia,29,1,1,2015,16-Jan-15
,Kuria,23,1,1,2015,16-Jan-15
,Kakamega,29,1,1,2015,16-Jan-15
,Kakamega,20,1,1,2015,16-Jan-15
,Kakamega,26,1,1,2015,16-Jan-15
,Busia,21,1,1,2015,16-Jan-15
,Kuria,40,1,1,2015,16-Jan-15
,Rongo,25,1,1,2015,16-Jan-15
,Rongo,18,1,1,2015,16-Jan-15
,Migori,20,1,1,2015,28-Jan-15
,Busia,20,1,1,2015,17-Jan-15
,Migori,16,1,1,2015,17-Jan-15
,Busia,15,1,1,2015,17-Jan-15
