id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
4956,LGR,10260034,11,493,16.43333,0.6693712,3.346856,6,13,2014/03/04,2015/07/10,7,2015,1
4957,LGR,10260035,5.5,404,13.46667,0.4084159,2.042079,4,6,2014/05/30,2015/07/08,7,2015,1
4958,LGR,10260036,15,513,17.1,0.877193,4.385965,7,17,2014/05/05,2015/09/30,9,2015,1
4959,LGR,10260037,16,415,13.83333,1.156627,5.783133,8,17,2014/05/08,2015/06/27,6,2015,1
4960,LGR,10260038,11,530,17.66667,0.6226415,3.113208,4,15,2014/03/03,2015/08/15,8,2015,1
4961,LGR,10260039,6,290,9.666667,0.6206896,3.103448,4,7,2014/09/20,2015/07/07,7,2015,1
4962,LGR,10260040,9,357,11.9,0.7563025,3.781513,5,11,2014/07/15,2015/07/07,7,2015,1
4963,LGR,10260041,19,491,16.36667,1.160896,5.804481,7,17,2014/03/03,2015/07/07,7,2015,1
4964,LGR,10260043,11,488,16.26667,0.6762295,3.381148,7,14,2014/03/06,2015/07/07,7,2015,1
4965,LGR,10260044,7,488,16.26667,0.4303279,2.151639,4,10,2014/03/06,2015/07/07,7,2015,1
4966,LGR,10260046,12,488,16.26667,0.7377049,3.688525,7,14,2014/03/06,2015/07/07,7,2015,1
4967,LGR,10260047,14,488,16.26667,0.8606557,4.303278,7,16,2014/03/06,2015/07/07,7,2015,1
4968,LGR,10260048,11,490,16.33333,0.6734694,3.367347,5,13,2014/03/04,2015/07/07,7,2015,1
4969,LGR,10260049,9,493,16.43333,0.5476674,2.738337,5,11,2014/03/05,2015/07/11,7,2015,1
4970,LGR,10260050,24,576,19.2,1.25,6.25,9,26,2014/03/05,2015/10/02,10,2015,1
4971,LGR,10260052,9,614,20.46667,0.4397394,2.198697,4,12,2014/03/07,2015/11/11,11,2015,1
4972,LGR,10260053,21,568,18.93333,1.109155,5.545774,8,24,2014/03/11,2015/09/30,9,2015,1
4973,LGR,10260054,13,579,19.3,0.6735752,3.367876,6,14,2014/03/05,2015/10/05,10,2015,1
4974,LGR,10260055,22,579,19.3,1.139896,5.699482,8,25,2014/03/05,2015/10/05,10,2015,1
4975,LGR,10260056,22,577,19.23333,1.143847,5.719237,9,20,2014/03/07,2015/10/05,10,2015,1
4976,LGR,10260059,11,493,16.43333,0.6693712,3.346856,6,13,2014/03/07,2015/07/13,7,2015,1
4977,LGR,10260060,14,481,16.03333,0.8731809,4.365905,6,16,2014/03/19,2015/07/13,7,2015,1
4978,LGR,10260061,12,433,14.43333,0.8314088,4.157044,5,13,2014/05/06,2015/07/13,7,2015,1
